,labels,oriw,orix,oriy,oriz,posex,posey
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
3,1,1,0,0,0,0,0
4,1,1,0,0,0,0,0
5,1,1,0,0,0,0,0
6,1,1,0,0,0,0,0
7,1,1,0,0,0,0,0
8,1,1,0,0,0,0,0
9,1,1,0,0,0,0,0
10,1,1,0,0,0,0,0
11,1,1,0,0,0,0,0
12,1,1,0,0,0,0,0
13,1,1,0,0,0,0,0
14,1,1,0,0,0,0,0
15,1,1,0,0,0,0,0
16,1,1,0,0,0,0,0
17,1,1,0,0,0,0,0
18,1,1,0,0,0,0,0
19,1,1,0,0,0,0,0
20,1,1,0,0,0,0,0
21,1,1,0,0,0,0,0
22,1,1,0,0,0,0,0
23,1,1,0,0,0,0,0
24,1,1,0,0,0,0,0
25,1,1,0,0,0,0,0
26,1,1,0,0,0,0,0
27,1,1,0,0,0,0,0
28,1,1,0,0,0,0,0
29,1,1,0,0,0,0,0
30,1,1,0,0,0,0,0
31,1,1,0,0,0,0,0
32,1,1,0,0,0,0,0
33,1,1,0,0,0,0,0
34,1,1,0,0,0,0,0
35,1,1,0,0,0,0,0
36,1,1,0,0,0,0,0
37,1,1,0,0,0,0,0
38,1,1,0,0,0,0,0
39,1,1,0,0,0,0,0
40,1,1,0,0,0,0,0
41,1,1,0,0,0,0,0
42,1,1,0,0,0,0,0
43,1,1,0,0,0,0,0
44,1,1,0,0,0,0,0
45,1,1,0,0,0,0,0
46,1,1,0,0,0,0,0
47,1,1,0,0,0,0,0
48,1,1,0,0,0,0,0
49,1,1,0,0,0,0,0
50,1,1,0,0,0,0,0
51,1,1,0,0,0,0,0
52,1,1,0,0,0,0,0
53,1,1,0,0,0,0,0
54,1,1,0,0,0,0,0
55,1,1,0,0,0,0,0
56,1,1,0,0,0,0,0
57,1,1,0,0,0,0,0
58,1,1,0,0,0,0,0
59,1,1,0,0,0,0,0
60,1,1,0,0,0,0,0
61,1,1,0,0,0,0,0
62,1,1,0,0,0,0,0
63,1,1,0,0,0,0,0
64,1,1,0,0,0,0,0
65,1,1,0,0,0,0,0
66,1,1,0,0,0,0,0
67,1,1,0,0,0,0,0
68,1,1,0,0,0,0,0
69,1,1,0,0,0,0,0
70,1,1,0,0,0,0,0
71,1,1,0,0,0,0,0
72,1,1,0,0,0,0,0
73,1,1,0,0,0,0,0
74,1,1,0,0,0,0,0
75,1,1,0,0,0,0,0
76,1,1,0,0,0,0,0
77,1,1,0,0,0,0,0
78,1,1,0,0,0,0,0
79,1,1,0,0,0,0,0
80,1,1,0,0,0,0,0
81,1,1,0,0,0,0,0
82,1,1,0,0,0,0,0
83,1,1,0,0,0,0,0
84,1,1,0,0,0,0,0
85,1,1,0,0,0,0,0
86,1,1,0,0,0,0,0
87,1,1,0,0,0,0,0
88,1,1,0,0,0,0,0
89,1,1,0,0,0,0,0
90,1,1,0,0,0,0,0
91,1,1,0,0,0,0,0
92,1,1,0,0,0,0,0
93,1,1,0,0,0,0,0
94,1,1,0,0,0,0,0
95,1,1,0,0,0,0,0
96,1,1,0,0,0,0,0
97,1,1,0,0,0,0,0
98,1,1,0,0,0,0,0
99,1,1,0,0,0,0,0
100,1,1,0,0,0,0,0
101,1,1,0,0,0,0,0
102,1,1,0,0,0,0,0
103,1,1,0,0,0,0,0
104,1,1,0,0,0,0,0
105,1,1,0,0,0,0,0
106,1,1,0,0,0,0,0
107,1,1,0,0,0,0,0
108,1,1,0,0,0,0,0
109,1,1,0,0,0,0,0
110,1,1,0,0,0,0,0
111,1,1,0,0,0,0,0
112,1,1,0,0,0,0,0
113,1,1,0,0,0,0,0
114,1,1,0,0,0,0,0
115,1,1,0,0,0,0,0
116,1,1,0,0,0,0,0
117,1,1,0,0,0,0,0
118,1,1,0,0,0,0,0
119,1,1,0,0,0,0,0
120,1,1,0,0,0,0,0
121,1,1,0,0,0,0,0
122,1,1,0,0,0,0,0
123,1,1,0,0,0,0,0
124,1,1,0,0,0,0,0
125,1,1,0,0,0,0,0
126,1,1,0,0,0,0,0
127,1,1,0,0,0,0,0
128,1,1,0,0,0,0,0
129,1,1,0,0,0,0,0
130,1,1,0,0,0,0,0
131,1,1,0,0,0,0,0
132,1,1,0,0,0,0,0
133,1,1,0,0,0,0,0
134,1,1,0,0,0,0,0
135,1,1,0,0,0,0,0
136,1,1,0,0,0,0,0
137,1,1,0,0,0,0,0
138,1,1,0,0,0,0,0
139,1,1,0,0,0,0,0
140,1,1,0,0,0,0,0
141,1,1,0,0,0,0,0
142,1,1,0,0,0,0,0
143,1,1,0,0,0,0,0
144,1,1,0,0,0,0,0
145,1,1,0,0,0,0,0
146,1,1,0,0,0,0,0
147,1,1,0,0,0,0,0
148,1,1,0,0,0,0,0
149,1,1,0,0,0,0,0
150,1,1,0,0,0,0,0
151,1,1,0,0,0,0,0
152,1,1,0,0,0,0,0
153,1,1,0,0,0,0,0
154,1,1,0,0,0,0,0
155,1,1,0,0,0,0,0
156,1,1,0,0,0,0,0
157,1,1,0,0,0,0,0
158,1,1,0,0,0,0,0
159,1,1,0,0,0,0,0
160,1,1,0,0,0,0,0
161,1,1,0,0,0,0,0
162,1,1,0,0,0,0,0
163,1,1,0,0,0,0,0
164,1,1,0,0,0,0,0
165,1,1,0,0,0,0,0
166,1,1,0,0,0,0,0
167,1,1,0,0,0,0,0
168,1,1,0,0,0,0,0
169,1,1,0,0,0,0,0
170,1,1,0,0,0,0,0
171,1,1,0,0,0,0,0
172,1,1,0,0,0,0,0
173,1,1,0,0,0,0,0
174,1,1,0,0,0,0,0
175,1,1,0,0,0,0,0
176,1,1,0,0,0,0,0
177,1,1,0,0,0,0,0
178,1,1,0,0,0,0,0
179,1,1,0,0,0,0,0
180,1,1,0,0,0,0,0
181,1,1,0,0,0,0,0
182,1,1,0,0,0,0,0
183,1,1,0,0,0,0,0
184,1,1,0,0,0,0,0
185,1,1,0,0,0,0,0
186,1,1,0,0,0,0,0
187,1,1,0,0,0,0,0
188,1,1,0,0,0,0,0
189,1,1,0,0,0,0,0
190,1,1,0,0,0,0,0
191,1,1,0,0,0,0,0
192,1,1,0,0,0,0,0
193,1,1,0,0,0,0,0
194,1,1,0,0,0,0,0
195,1,1,0,0,0,0,0
196,1,1,0,0,0,0,0
197,1,1,0,0,0,0,0
198,1,1,0,0,0,0,0
199,1,1,0,0,0,0,0
200,1,1,0,0,0,0,0
201,1,1,0,0,0,0,0
202,1,1,0,0,0,0,0
203,1,1,0,0,0,0,0
204,1,1,0,0,0,0,0
205,1,1,0,0,0,0,0
206,1,1,0,0,0,0,0
207,1,1,0,0,0,0,0
208,1,1,0,0,0,0,0
209,1,1,0,0,0,0,0
210,1,1,0,0,0,0,0
211,1,1,0,0,0,0,0
212,1,1,0,0,0,0,0
213,1,1,0,0,0,0,0
214,1,1,0,0,0,0,0
215,1,1,0,0,0,0,0
216,1,1,0,0,0,0,0
217,1,1,0,0,0,0,0
218,1,1,0,0,0,0,0
219,1,1,0,0,0,0,0
220,1,1,0,0,0,0,0
221,1,1,0,0,0,0,0
222,1,1,0,0,0,0,0
223,1,1,0,0,0,0,0
224,1,1,0,0,0,0,0
225,1,1,0,0,0,0,0
226,1,1,0,0,0,0,0
227,1,1,0,0,0,0,0
228,1,1,0,0,0,0,0
229,1,1,0,0,0,0,0
230,1,1,0,0,0,0,0
231,1,1,0,0,0,0,0
232,1,1,0,0,0,0,0
233,1,1,0,0,0,0,0
234,1,1,0,0,0,0,0
235,1,1,0,0,0,0,0
236,1,1,0,0,0,0,0
237,1,1,0,0,0,0,0
238,1,1,0,0,0,0,0
239,1,1,0,0,0,0,0
240,1,1,0,0,0,0,0
241,1,1,0,0,0,0,0
242,1,1,0,0,0,0,0
243,1,1,0,0,0,0,0
244,1,1,0,0,0,0,0
245,1,1,0,0,0,0,0
246,1,1,0,0,0,0,0
247,1,1,0,0,0,0,0
248,1,1,0,0,0,0,0
249,1,1,0,0,0,0,0
250,1,1,0,0,0,0,0
251,1,1,0,0,0,0,0
252,1,1,0,0,0,0,0
253,1,1,0,0,0,0,0
254,1,1,0,0,0,0,0
255,1,1,0,0,0,0,0
256,1,1,0,0,0,0,0
257,1,1,0,0,0,0,0
258,1,1,0,0,0,0,0
259,1,1,0,0,0,0,0
260,1,1,0,0,0,0,0
261,1,1,0,0,0,0,0
262,1,1,0,0,0,0,0
263,1,1,0,0,0,0,0
264,1,1,0,0,0,0,0
265,1,1,0,0,0,0,0
266,1,1,0,0,0,0,0
267,1,1,0,0,0,0,0
268,1,1,0,0,0,0,0
269,1,1,0,0,0,0,0
270,1,1,0,0,0,0,0
271,1,1,0,0,0,0,0
272,1,1,0,0,0,0,0
273,1,1,0,0,0,0,0
274,1,1,0,0,0,0,0
275,1,1,0,0,0,0,0
276,1,1,0,0,0,0,0
277,1,1,0,0,0,0,0
278,1,1,0,0,0,0,0
279,1,1,0,0,0,0,0
280,1,1,0,0,0,0,0
281,1,1,0,0,0,0,0
282,1,1,0,0,0,0,0
283,1,1,0,0,0,0,0
284,1,1,0,0,0,0,0
285,1,1,0,0,0,0,0
286,1,1,0,0,0,0,0
287,1,1,0,0,0,0,0
288,1,1,0,0,0,0,0
289,1,1,0,0,0,0,0
290,1,1,0,0,0,0,0
291,1,1,0,0,0,0,0
292,1,1,0,0,0,0,0
293,1,1,0,0,0,0,0
294,1,1,0,0,0,0,0
295,1,1,0,0,0,0,0
296,1,1,0,0,0,0,0
297,1,1,0,0,0,0,0
298,1,1,0,0,0,0,0
299,1,1,0,0,0,0,0
300,1,1,0,0,0,0,0
301,1,1,0,0,0,0,0
302,1,1,0,0,0,0,0
303,1,1,0,0,0,0,0
304,1,1,0,0,0,0,0
305,1,1,0,0,0,0,0
306,1,1,0,0,0,0,0
307,1,1,0,0,0,0,0
308,1,1,0,0,0,0,0
309,1,1,0,0,0,0,0
310,1,1,0,0,0,0,0
311,1,1,0,0,0,0,0
312,1,1,0,0,0,0,0
313,1,1,0,0,0,0,0
314,1,1,0,0,0,0,0
315,1,1,0,0,0,0,0
316,1,1,0,0,0,0,0
317,1,1,0,0,0,0,0
318,1,1,0,0,0,0,0
319,1,1,0,0,0,0,0
320,1,1,0,0,0,0,0
321,1,1,0,0,0,0,0
322,1,1,0,0,0,0,0
323,1,1,0,0,0,0,0
324,1,1,0,0,0,0,0
325,1,1,0,0,0,0,0
326,1,1,0,0,0,0,0
327,1,1,0,0,0,0,0
328,1,1,0,0,0,0,0
329,1,1,0,0,0,0,0
330,1,1,0,0,0,0,0
331,1,1,0,0,0,0,0
332,1,1,0,0,0,0,0
333,1,1,0,0,0,0,0
334,1,1,0,0,0,0,0
335,1,1,0,0,0,0,0
336,1,1,0,0,0,0,0
337,1,1,0,0,0,0,0
338,1,1,0,0,0,0,0
339,1,1,0,0,0,0,0
340,1,1,0,0,0,0,0
341,1,1,0,0,0,0,0
342,1,1,0,0,0,0,0
343,1,1,0,0,0,0,0
344,1,1,0,0,0,0,0
345,1,1,0,0,0,0,0
346,1,1,0,0,0,0,0
347,1,1,0,0,0,0,0
348,1,1,0,0,0,0,0
349,1,1,0,0,0,0,0
350,1,1,0,0,0,0,0
351,1,1,0,0,0,0,0
352,1,1,0,0,0,0,0
353,1,1,0,0,0,0,0
354,1,1,0,0,0,0,0
355,1,1,0,0,0,0,0
356,1,1,0,0,0,0,0
357,1,1,0,0,0,0,0
358,1,1,0,0,0,0,0
359,1,1,0,0,0,0,0
360,1,1,0,0,0,0,0
361,1,1,0,0,0,0,0
362,1,1,0,0,0,0,0
363,1,1,0,0,0,0,0
364,1,1,0,0,0,0,0
365,1,1,0,0,0,0,0
366,1,1,0,0,0,0,0
367,1,1,0,0,0,0,0
368,1,1,0,0,0,0,0
369,1,1,0,0,0,0,0
370,1,1,0,0,0,0,0
371,1,1,0,0,0,0,0
372,1,1,0,0,0,0,0
373,1,1,0,0,0,0,0
374,1,1,0,0,0,0,0
375,1,1,0,0,0,0,0
376,1,1,0,0,0,0,0
377,1,1,0,0,0,0,0
378,1,1,0,0,0,0,0
379,1,1,0,0,0,0,0
380,1,1,0,0,0,0,0
381,1,1,0,0,0,0,0
382,1,1,0,0,0,0,0
383,1,1,0,0,0,0,0
384,1,1,0,0,0,0,0
385,1,1,0,0,0,0,0
386,1,1,0,0,0,0,0
387,1,1,0,0,0,0,0
388,1,1,0,0,0,0,0
389,1,1,0,0,0,0,0
390,1,1,0,0,0,0,0
391,1,1,0,0,0,0,0
392,1,1,0,0,0,0,0
393,1,1,0,0,0,0,0
394,1,1,0,0,0,0,0
395,1,1,0,0,0,0,0
396,1,1,0,0,0,0,0
397,1,1,0,0,0,0,0
398,1,1,0,0,0,0,0
399,1,1,0,0,0,0,0
400,1,1,0,0,0,0,0
401,1,1,0,0,0,0,0
402,1,1,0,0,0,0,0
403,1,1,0,0,0,0,0
404,1,1,0,0,0,0,0
405,1,1,0,0,0,0,0
406,1,1,0,0,0,0,0
407,1,1,0,0,0,0,0
408,1,1,0,0,0,0,0
409,1,1,0,0,0,0,0
410,1,1,0,0,0,0,0
411,1,1,0,0,0,0,0
412,1,1,0,0,0,0,0
413,1,1,0,0,0,0,0
414,1,1,0,0,0,0,0
415,1,1,0,0,0,0,0
416,1,1,0,0,0,0,0
417,1,1,0,0,0,0,0
418,1,1,0,0,0,0,0
419,1,1,0,0,0,0,0
420,1,1,0,0,0,0,0
421,1,1,0,0,0,0,0
422,1,1,0,0,0,0,0
423,1,1,0,0,0,0,0
424,1,1,0,0,0,0,0
425,1,0.9999999962,0,0,8.72664624889E-005,0,0
426,1,0.9999999962,0,0,8.72664624889E-005,0,0
427,1,0.9999999962,0,0,8.72664624889E-005,0,0
428,1,0.9999999962,0,0,8.72664624889E-005,0.000042646,7.44313879881E-009
429,1,0.9999999962,0,0,8.72664624889E-005,0.0006396907,1.11647081982E-007
430,1,0.9999999962,0,0,8.72664624889E-005,0.0011940892,2.08407886367E-007
431,1,0.9999999962,0,0,8.72664624889E-005,0.0017058417,2.97725551953E-007
432,1,0.9999999048,0,0,0.0004363323,0.0020470101,3.57270662343E-007
433,1,0.9999998629,0,0,0.0005235988,0.0023028863,5.805647991E-007
434,1,0.9999998134,0,0,0.0006108652,0.0027719925,1.07181187253E-006
435,1,0.9999998134,0,0,0.0006108652,0.0033690367,1.80123929706E-006
436,1,0.9999998629,0,0,0.0005235988,0.0050322311,3.83321569396E-006
437,1,0.9999998629,0,0,0.0005235988,0.0064395498,0.000005307
438,1,0.9999998134,0,0,0.0006108652,0.0079321606,0.00000687
439,1,0.9999996916,0,0,0.0007853981,0.009339479,8.58938042778E-006
440,1,0.9999995393,0,0,0.0009599309,0.0106615047,0.000010666
441,1,0.9999993565,0,0,0.0011344638,0.0117702998,1.27947517088E-005
442,1,0.9999995393,0,0,0.0009599309,0.0127511563,1.50202483114E-005
443,1,0.9999998629,0,0,0.0005235988,0.0139452433,1.73127336648E-005
444,1,1,0,0,0,0.0162054824,1.96796513822E-005
445,1,0.9999999391,0,0,-0.0003490658,0.0185936609,1.96796513822E-005
446,1,0.9999998629,0,0,-0.0005235988,0.0210244848,1.79826158653E-005
447,1,0.9999999657,0,0,-0.0002617994,0.023412662,1.54817216733E-005
448,1,0.9999999848,0,0,0.0001745329,0.025630256,1.43205920679E-005
449,1,0.9999999391,0,0,0.0003490658,0.0277625581,1.50649059364E-005
450,1,0.9999998629,0,0,0.0005235988,0.0300654439,1.66726237945E-005
451,1,0.9999996916,0,0,0.0007853981,0.0324962671,1.92181768114E-005
452,1,0.9999996916,0,0,0.0007853981,0.0349270886,2.30365054644E-005
453,1,0.9999996916,0,0,0.0007853981,0.0371873261,2.65868812294E-005
454,1,0.9999994517,0,0,0.0010471974,0.0393622717,3.00032805505E-005
455,1,0.9999991433,0,0,0.0013089966,0.0414092773,3.4290525386E-005
456,1,0.9999992537,0,0,0.0012217302,0.0434989263,3.97612261816E-005
457,1,0.9999995393,0,0,0.0009599309,0.0458018059,4.53882335428E-005
458,1,0.9999996916,0,0,0.0007853981,0.048062042,4.97275808188E-005
459,1,0.9999996192,0,0,0.0008726645,0.0510899074,5.44837445795E-005
460,1,0.9999995393,0,0,0.0009599309,0.0542457099,5.99916645222E-005
461,1,0.9999996916,0,0,0.0007853981,0.0574015113,6.60503758133E-005
462,1,0.9999999048,0,0,0.0004363323,0.0607278987,7.12754571279E-005
463,1,0.9999999391,0,0,0.0003490658,0.0638837048,7.40294181479E-005
464,1,0.9999999657,0,0,0.0002617994,0.066655697,7.59646340882E-005
465,1,0.9999999848,0,0,0.0001745329,0.0694703355,7.74383755105E-005
466,1,0.9999999657,0,0,0.0002617994,0.0724555584,7.84804149265E-005
467,1,0.9999999848,0,0,0.0001745329,0.0758245954,8.02444387501E-005
468,1,0.9999999848,0,0,0.0001745329,0.0791509867,8.14055683851E-005
469,1,0.9999999657,0,0,0.0002617994,0.0884904698,8.46656631293E-005
470,1,0.9999999962,0,0,8.72664624889E-005,0.0916462766,0.000086318
471,1,0.9999999962,0,0,-8.7266462489E-005,0.0948447299,8.68762752854E-005
472,1,0.9999999962,0,0,-8.7266462489E-005,0.097957891,8.63329261531E-005
473,1,0.9999999962,0,0,-8.7266462489E-005,0.1009857601,8.58044632984E-005
474,1,1,0,0,0,0.1040562753,8.52685573049E-005
475,1,0.9999999848,0,0,0.0001745329,0.1069988523,8.52685573049E-005
476,1,0.9999999391,0,0,0.0003490658,0.1101120133,8.6355255553E-005
477,1,0.9999999391,0,0,0.0003490658,0.1131398817,8.84691068109E-005
478,1,0.9999999048,0,0,0.0004363323,0.1162103962,9.06127306217E-005
479,1,0.9999998629,0,0,0.0005235988,0.1192809102,9.32922602628E-005
480,1,0.9999998134,0,0,0.0006108652,0.1225646538,0.000096731
481,1,0.9999996916,0,0,0.0007853981,0.1257204587,0.0001005865
482,1,0.9999995393,0,0,0.0009599309,0.1296012439,0.0001066825
483,1,0.9999995393,0,0,0.0009599309,0.1336526107,0.0001144605
484,1,0.9999994517,0,0,0.0010471974,0.1377892693,0.0001224024
485,1,0.9999996916,0,0,0.0007853981,0.1419259265,0.0001310662
486,1,0.9999999962,0,0,8.72664624889E-005,0.1457640658,0.0001370951
487,1,0.9999999391,0,0,-0.0003490658,0.1495169176,0.0001377501
488,1,0.9999997563,0,0,-0.0006981316,0.1533550606,0.0001350706
489,1,0.9999996916,0,0,-0.0007853981,0.1574490769,0.0001293542
490,1,0.9999997563,0,0,-0.0006981316,0.1616710301,0.0001227224
491,1,0.9999999048,0,0,-0.0004363323,0.1658929843,0.0001168274
492,1,0.9999999848,0,0,-0.0001745329,0.1709252156,0.000112436
493,1,0.9999999657,0,0,0.0002617994,0.1757442183,0.0001107538
494,1,0.9999999048,0,0,0.0004363323,0.1806485127,0.0001133217
495,1,1,0,0,0,0.1855954519,0.0001176388
496,1,0.9999996192,0,0,-0.0008726645,0.1902438708,0.0001176388
497,1,0.9999990252,0,0,-0.0013962629,0.1947643446,0.000109749
498,1,0.9999981571,0,0,-0.001919861,0.199498037,0.00009653
499,1,0.9999978068,0,0,-0.0020943936,0.2046155246,7.68801926749E-005
500,1,0.9999981571,0,0,-0.001919861,0.209733005,0.000055444
501,1,0.9999984769,0,0,-0.0017453284,0.2147652011,3.6121674572E-005
502,1,0.9999986254,0,0,-0.001658062,0.2197121121,1.88536275388E-005
503,1,0.9999988996,0,0,-0.0014835293,0.2246163802,2.59039898779E-006
504,1,0.9999991433,0,0,-0.0013089966,0.2295206537,-1.19609160875E-005
505,1,0.9999993565,0,0,-0.0011344638,0.2345528697,-2.5135256779E-005
506,1,0.9999992537,0,0,-0.0012217302,0.2395850899,-0.000036553
507,1,0.9999992537,0,0,-0.0012217302,0.2453849346,-5.07247442007E-005
508,1,0.9999992537,0,0,-0.0012217302,0.2513127171,-6.52090779636E-005
509,1,0.9999994517,0,0,-0.0010471974,0.2570272699,-7.91723925264E-005
510,1,0.9999996192,0,0,-0.0008726645,0.2628271192,-9.13195862272E-005
511,1,0.9999997563,0,0,-0.0006981316,0.2684990344,-0.000101219
512,1,0.9999998134,0,0,-0.0006108652,0.2740003688,-0.0001089003
513,1,0.9999998629,0,0,-0.0005235988,0.2796722884,-0.0001158298
514,1,0.9999998629,0,0,-0.0005235988,0.2853868552,-0.0001218141
515,1,0.9999998629,0,0,-0.0005235988,0.291058776,-0.0001277537
516,1,0.9999998134,0,0,-0.0006108652,0.2968159888,-0.0001337827
517,1,0.9999998134,0,0,-0.0006108652,0.3028290765,-0.0001411291
518,1,0.9999999048,0,0,-0.0004363323,0.3088421642,-0.0001484754
519,1,0.9999999657,0,0,-0.0002617994,0.3146846701,-0.000153574
520,1,0.9999999962,0,0,-8.7266462489E-005,0.3205271773,-0.0001566331
521,1,0.9999999848,0,0,0.0001745329,0.3263696853,-0.0001576528
522,1,0.9999999048,0,0,0.0004363323,0.332212193,-0.0001556134
523,1,0.9999998629,0,0,0.0005235988,0.3380546988,-0.0001505149
524,1,0.9999998134,0,0,0.0006108652,0.3437266196,-0.0001445752
525,1,0.9999996916,0,0,0.0007853981,0.3494838312,-0.0001375415
526,1,0.9999996192,0,0,0.0008726645,0.3554116241,-0.0001282301
527,1,0.9999996192,0,0,0.0008726645,0.3612114772,-0.0001181074
528,1,0.9999995393,0,0,0.0009599309,0.3668833925,-0.0001082081
529,1,0.9999998134,0,0,0.0006108652,0.3726405978,-0.000097155
530,1,0.9999998134,0,0,-0.0006108652,0.3784404555,-9.00691479995E-005
531,1,0.9999950652,0,0,-0.0031415875,0.3842829592,-9.72071163681E-005
532,1,0.9999797087,0,0,-0.0063704087,0.3900400615,-0.0001333805
533,1,0.9999414531,0,0,-0.0108208302,0.3959247379,-0.0002083607
534,1,0.9999120278,0,0,-0.0132641133,0.401893786,-0.0003375635
535,1,0.999886041,0,0,-0.0150965245,0.407521083,-0.0004868851
536,1,0.9998581697,0,0,-0.016841631,0.4132330482,-0.0006594057
537,1,0.9998207037,0,0,-0.0189356906,0.4189443763,-0.0008518638
538,1,0.999769581,0,0,-0.0214659009,0.4247826946,-0.001073088
539,1,0.9997036181,0,0,-0.0243449376,0.4308328521,-0.0013330118
540,1,0.9996293644,0,0,-0.0272237725,0.4367962212,-0.0016236259
541,1,0.9995546672,0,0,-0.0298406997,0.4426300691,-0.0019416183
542,1,0.9994815821,0,0,-0.0321957599,0.4482493215,-0.0022774318
543,1,0.9993724167,0,0,-0.0354227717,0.4540797173,-0.0026534448
544,1,0.9992927579,0,0,-0.0376029781,0.4599501023,-0.00307012
545,1,0.9992221689,0,0,-0.0394342135,0.4659461897,-0.0035220206
546,1,0.9991482241,0,0,-0.0412653165,0.4717280135,-0.0039790908
547,1,0.9990709237,0,0,-0.043096281,0.4775081231,-0.0044573493
548,1,0.9989784719,0,0,-0.0451886342,0.4832014658,-0.0049494451
549,1,0.9988775083,0,0,-0.0473679579,0.4891050567,-0.0054846362
550,1,0.9987631276,0,0,-0.0497213739,0.4950487108,-0.006049617
551,1,0.9986340981,0,0,-0.0522488092,0.5009047662,-0.0066341291
552,1,0.998435889,0,0,-0.0559086352,0.5067577881,-0.0072482736
553,1,0.9983115393,0,0,-0.0580867496,0.5125637714,-0.0079005451
554,1,0.998182438,0,0,-0.0602645875,0.5183244951,-0.0085731977
555,1,0.9980431327,0,0,-0.0625292346,0.5242092378,-0.009286372
556,1,0.9978873657,0,0,-0.0649677249,0.5301753088,-0.0100368885
557,1,0.9977315193,0,0,-0.0673187591,0.5358416386,-0.0107778451
558,1,0.9975822783,0,0,-0.0694953097,0.5415044137,-0.0115454952
559,1,0.9974532464,0,0,-0.071323357,0.5471637855,-0.0123378465
560,1,0.9973016796,0,0,-0.0734122602,0.5530312759,-0.0131812742
561,1,0.9971193226,0,0,-0.0758489064,0.5590639275,-0.0140742505
562,1,0.996813777,0,0,-0.0797639899,0.5651342985,-0.0150031478
563,1,0.9966159012,0,0,-0.0821994249,0.5709866698,-0.0159457847
564,1,0.9964194571,0,0,-0.0845474154,0.5767081554,-0.0168960487
565,1,0.9962023001,0,0,-0.087068808,0.5824250995,-0.0178732638
566,1,0.9959943839,0,0,-0.0894158105,0.588305022,-0.0189089947
567,1,0.9957889424,0,0,-0.091675418,0.5942219627,-0.0199800184
568,1,0.9955701733,0,0,-0.0940214338,0.6001759115,-0.0210856674
569,1,0.9953374638,0,0,-0.0964537875,0.6057894475,-0.0221554913
570,1,0.9950901785,0,0,-0.0989724038,0.6114813934,-0.023269112
571,1,0.9947117837,0,0,-0.1027057322,0.6172930615,-0.0244367282
572,1,0.9944210971,0,0,-0.1054830874,0.6232210423,-0.0256740681
573,1,0.9941037457,0,0,-0.1084331256,0.6292254141,-0.0269623901
574,1,0.9937679192,0,0,-0.1114689322,0.6350554623,-0.028249544
575,1,0.9934427914,0,0,-0.1143303122,0.6407943665,-0.029553391
576,1,0.9931502715,0,0,-0.1168440763,0.6464841348,-0.0308805824
577,1,0.9928722076,0,0,-0.119183805,0.6521671127,-0.0322365552
578,1,0.9925780229,0,0,-0.1216094913,0.6578850722,-0.0336293863
579,1,0.9922887324,0,0,-0.1239478584,0.6637203108,-0.0350810298
580,1,0.9918944426,0,0,-0.1270646086,0.6695486439,-0.0365601551
581,1,0.9916599191,0,0,-0.1288821357,0.6752850304,-0.0380543718
582,1,0.9914106557,0,0,-0.1307857474,0.6810571312,-0.0395805044
583,1,0.9911229663,0,0,-0.132948357,0.6869057037,-0.0411509074
584,1,0.9907833368,0,0,-0.1354561906,0.6927885069,-0.0427580532
585,1,0.9904373617,0,0,-0.1379631567,0.698539857,-0.0443606134
586,1,0.9901095447,0,0,-0.1402964346,0.7042419997,-0.0459806084
587,1,0.9897762309,0,0,-0.1426289337,0.7098954777,-0.0476156083
588,1,0.9894247683,0,0,-0.1450469851,0.7155411883,-0.0492772312
589,1,0.9890545259,0,0,-0.1475504823,0.7213012661,-0.051003146
590,1,0.988480683,0,0,-0.151347082,0.7270525345,-0.0527581929
591,1,0.9881213364,0,0,-0.1536757125,0.7327494634,-0.0545445942
592,1,0.9877701141,0,0,-0.1559172912,0.7382753837,-0.0563060152
593,1,0.9874138068,0,0,-0.1581580673,0.7438338266,-0.0581056297
594,1,0.9869963666,0,0,-0.1607425656,0.7495866087,-0.0599970482
595,1,0.9865436408,0,0,-0.1634981491,0.7552889663,-0.0619050304
596,1,0.9860832218,0,0,-0.1662524576,0.761101677,-0.0638861029
597,1,0.9856593249,0,0,-0.1687474304,0.766782367,-0.0658576607
598,1,0.9852440551,0,0,-0.1711553443,0.7723725706,-0.0678295728
599,1,0.9845948668,0,0,-0.1748512174,0.778033366,-0.0698575457
600,1,0.9842110578,0,0,-0.1769988524,0.7837988975,-0.0719719959
601,1,0.9838069271,0,0,-0.1792314989,0.7895151743,-0.0740967246
602,1,0.9833818923,0,0,-0.1815490397,0.7951818443,-0.0762323314
603,1,0.9829353492,0,0,-0.1839513506,0.8007188832,-0.0783489359
604,1,0.9824666713,0,0,-0.1864383003,0.8062852723,-0.0805079959
605,1,0.9818264599,0,0,-0.1897809334,0.8118803435,-0.0827108251
606,1,0.9808193151,0,0,-0.1949191397,0.817460291,-0.0849516874
607,1,0.9795927932,0,0,-0.2009924363,0.8231346832,-0.0872997774
608,1,0.9782382262,0,0,-0.2074848736,0.828740343,-0.0897012082
609,1,0.9763714993,0,0,-0.2160988092,0.834352631,-0.0921940936
610,1,0.9752073221,0,0,-0.2212931965,0.839649464,-0.0946595469
611,1,0.9740550242,0,0,-0.2263113119,0.8450736258,-0.0972548787
612,1,0.9729575925,0,0,-0.2309838157,0.8505090529,-0.0999247285
613,1,0.9718994072,0,0,-0.2353965638,0.8559566967,-0.1026657993
614,1,0.9708421316,0,0,-0.2397197436,0.8612654796,-0.1053976579
