%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.position0,field.position1,field.velocity0,field.velocity1,field.effort0,field.effort1
1494450136864551775,637,1494450136919648142,,wheel_left_joint,wheel_right_joint,9.73548265407,9.63069523126,6.82336706668,7.06705874763,0.0,0.0
1494450136885833783,638,1494450136939864170,,wheel_left_joint,wheel_right_joint,9.87926074583,9.77203640621,7.18890458811,7.06705874763,0.0,0.0
1494450136903847150,639,1494450136959691908,,wheel_left_joint,wheel_right_joint,10.0279126712,9.92068833159,7.43259626906,7.43259626906,0.0,0.0
1494450136925113375,640,1494450136979731437,,wheel_left_joint,wheel_right_joint,10.1741276798,10.069340257,7.31075042859,7.43259626906,0.0,0.0
1494450136946003932,641,1494450136999707758,,wheel_left_joint,wheel_right_joint,10.3203426884,10.2131183487,7.31075042859,7.18890458811,0.0,0.0
1494450136967430438,642,1494450137020965651,,wheel_left_joint,wheel_right_joint,10.4641207801,10.3568964405,7.18890458811,7.18890458811,0.0,0.0
1494450136984350584,643,1494450137039648108,,wheel_left_joint,wheel_right_joint,10.6078988719,10.5006745323,7.18890458811,7.18890458811,0.0,0.0
1494450137007169410,644,1494450137059899385,,wheel_left_joint,wheel_right_joint,10.7492400468,10.644452624,7.06705874763,7.18890458811,0.0,0.0
1494450137027100799,645,1494450137079910248,,wheel_left_joint,wheel_right_joint,10.8905812218,10.7809199654,7.06705874763,6.82336706668,0.0,0.0
1494450137045043122,646,1494450137099888069,,wheel_left_joint,wheel_right_joint,11.0319223967,10.9246980571,7.06705874763,7.18890458811,0.0,0.0
1494450137067293263,647,1494450137119832848,,wheel_left_joint,wheel_right_joint,11.1732635717,11.0684761489,7.06705874763,7.18890458811,0.0,0.0
1494450137086017796,648,1494450137140002917,,wheel_left_joint,wheel_right_joint,11.3146047466,11.2122542406,7.06705874763,7.18890458811,0.0,0.0
1494450137106073434,649,1494450137160024780,,wheel_left_joint,wheel_right_joint,11.4583828384,11.348721582,7.18890458811,6.82336706668,0.0,0.0
1494450137125501615,650,1494450137179606104,,wheel_left_joint,wheel_right_joint,11.6021609302,11.4900627569,7.18890458811,7.06705874763,0.0,0.0
1494450137143643158,651,1494450137199623966,,wheel_left_joint,wheel_right_joint,11.7459390219,11.6362777655,7.18890458811,7.31075042859,0.0,0.0
1494450137165000901,652,1494450137220793402,,wheel_left_joint,wheel_right_joint,11.8921540305,11.7824927741,7.31075042859,7.31075042859,0.0,0.0
1494450137184614468,653,1494450137240679223,,wheel_left_joint,wheel_right_joint,12.0334952055,11.9189601154,7.06705874763,6.82336706668,0.0,0.0
1494450137208854796,654,1494450137262440945,,wheel_left_joint,wheel_right_joint,12.1699625468,12.0505536231,6.82336706668,6.57967538573,0.0,0.0
1494450137227298815,655,1494450137281005487,,wheel_left_joint,wheel_right_joint,12.3088668049,12.1845840476,6.94521290716,6.7015212262,0.0,0.0
1494450137251059494,656,1494450137301152765,,wheel_left_joint,wheel_right_joint,12.4550818135,12.3259252226,7.31075042859,7.06705874763,0.0,0.0
1494450137266299199,657,1494450137321478874,,wheel_left_joint,wheel_right_joint,12.6061706557,12.474577148,7.55444210954,7.43259626906,0.0,0.0
1494450137285342295,658,1494450137340846242,,wheel_left_joint,wheel_right_joint,12.7548225811,12.6207921566,7.43259626906,7.31075042859,0.0,0.0
1494450137308626902,659,1494450137360870771,,wheel_left_joint,wheel_right_joint,12.896163756,12.7523856643,7.06705874763,6.57967538573,0.0,0.0
1494450137327206931,660,1494450137381032049,,wheel_left_joint,wheel_right_joint,13.0350680142,12.883979172,6.94521290716,6.57967538573,0.0,0.0
1494450137345403643,661,1494450137401184577,,wheel_left_joint,wheel_right_joint,13.1764091891,13.0180095965,7.06705874763,6.7015212262,0.0,0.0
1494450137366417708,662,1494450137420799026,,wheel_left_joint,wheel_right_joint,13.3226241977,13.1617876883,7.31075042859,7.18890458811,0.0,0.0
1494450137385780283,663,1494450137441992336,,wheel_left_joint,wheel_right_joint,13.4737130399,13.2982550296,7.55444210954,6.82336706668,0.0,0.0
1494450137406520657,664,1494450137460614211,,wheel_left_joint,wheel_right_joint,13.6150542148,13.4322854541,7.06705874763,6.7015212262,0.0,0.0
1494450137425180466,665,1494450137480630615,,wheel_left_joint,wheel_right_joint,13.753958473,13.561442045,6.94521290716,6.45782954525,0.0,0.0
1494450137444978560,666,1494450137500598019,,wheel_left_joint,wheel_right_joint,13.8952996479,13.6979093864,7.06705874763,6.82336706668,0.0,0.0
