%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.position0,field.position1,field.velocity0,field.velocity1,field.effort0,field.effort1
1494526700936796148,3457,1494526700919583121,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700936803886,3458,1494526700939589559,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700936809945,3459,1494526700960095910,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700936816293,3460,1494526700980627011,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700936828483,3461,1494526701000730323,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700936835479,3462,1494526701020561845,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700936842825,3463,1494526701040518742,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700937430132,3464,1494526701061093676,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700937436859,3465,1494526701079644874,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700937443619,3466,1494526701100461723,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700937450944,3467,1494526701119649084,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700937461284,3468,1494526701139684480,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700937544453,3469,1494526701159583294,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700937825707,3470,1494526701180567433,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700937833176,3471,1494526701200506996,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700937840375,3472,1494526701220519101,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938157604,3473,1494526701240456623,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938165395,3474,1494526701262731877,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938171609,3475,1494526701281178285,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938178373,3476,1494526701300598852,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938420601,3477,1494526701320467874,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938427096,3478,1494526701340465687,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938432681,3479,1494526701360456001,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938649405,3480,1494526701380949268,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938830543,3481,1494526701402759526,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700938971626,3482,1494526701420552189,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700951524158,3483,1494526701440566335,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700974038803,3484,1494526701460539357,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526700990508287,3485,1494526701480592461,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701011965176,3486,1494526701502084596,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701031250148,3487,1494526701520599045,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701051494284,3488,1494526701541372894,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701070588151,3489,1494526701561480623,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701092329244,3490,1494526701580442402,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701111053275,3491,1494526701600413840,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701136781568,3492,1494526701622245431,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701152149273,3493,1494526701640462799,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380268682,3494,1494526701660463487,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380288776,3495,1494526701680638132,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380304545,3496,1494526701700374572,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380321384,3497,1494526701720395302,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380336807,3498,1494526701743443342,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380384784,3499,1494526701761313879,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380412682,3500,1494526701780487782,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380434312,3501,1494526701800440803,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380459410,3502,1494526701820718989,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380478707,3503,1494526701840597053,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701380496288,3504,1494526701860463242,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701392308060,3505,1494526701880505346,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701410346316,3506,1494526701900404535,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701429929230,3507,1494526701920364307,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701455189838,3508,1494526701941691735,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701473364506,3509,1494526701962199961,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701491458757,3510,1494526701981403822,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701510426853,3511,1494526702001344635,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701530835979,3512,1494526702021367281,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701549713051,3513,1494526702040385643,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701576494274,3514,1494526702060382456,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701592563002,3515,1494526702080504060,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701609844359,3516,1494526702100437082,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701630707063,3517,1494526702121335555,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701650498483,3518,1494526702141283285,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701679220632,3519,1494526702165194736,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701691104170,3520,1494526702181436826,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701711961187,3521,1494526702201406098,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701733957714,3522,1494526702221461202,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701750732656,3523,1494526702241330099,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701772650467,3524,1494526702261281371,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701791443238,3525,1494526702282095011,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701810419675,3526,1494526702301249456,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701832057034,3527,1494526702322240720,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701850411608,3528,1494526702341231582,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701871108101,3529,1494526702361294353,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701893315325,3530,1494526702382605739,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701912369428,3531,1494526702402091931,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701930134255,3532,1494526702421214126,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701952601513,3533,1494526702441189980,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701970151034,3534,1494526702461203502,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526701994744571,3535,1494526702481456604,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702028335536,3536,1494526702503542319,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702047775657,3537,1494526702522090767,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702051343102,3538,1494526702541399586,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702073413802,3539,1494526702561359982,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702091976322,3540,1494526702581410128,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702112972515,3541,1494526702601526607,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702131204068,3542,1494526702622038708,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702152458217,3543,1494526702641203694,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702171005106,3544,1494526702661235756,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702190440922,3545,1494526702681273361,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702211927439,3546,1494526702702158959,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702236266767,3547,1494526702722312354,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702255133350,3548,1494526702742027711,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702272205219,3549,1494526702762219523,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702295855793,3550,1494526702782137378,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702314625902,3551,1494526702801164323,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702334231133,3552,1494526702821435384,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702352026873,3553,1494526702841180907,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526702376454436,3554,1494526702863066790,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219133294,3555,1494526702882115235,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219158823,3556,1494526702902243713,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219167112,3557,1494526702922084652,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219175309,3558,1494526702942213798,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219182094,3559,1494526702962526484,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219192351,3560,1494526702981221639,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219198560,3561,1494526703001327452,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219205939,3562,1494526703021149266,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219213201,3563,1494526703041113204,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219220195,3564,1494526703062302009,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703219225908,3565,1494526703082345655,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703241958868,3566,1494526703102168844,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703241982160,3567,1494526703122093491,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242015772,3568,1494526703142013554,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242023455,3569,1494526703162097867,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242029609,3570,1494526703182051388,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242144928,3571,1494526703202106159,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242153728,3572,1494526703222541594,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242162794,3573,1494526703242791489,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242179738,3574,1494526703263595546,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242227130,3575,1494526703282885114,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242239376,3576,1494526703304409249,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242986740,3577,1494526703322173203,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703242994543,3578,1494526703342026976,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243002231,3579,1494526703362187704,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243009593,3580,1494526703381994435,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243027908,3581,1494526703403056699,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243051362,3582,1494526703422623515,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243058987,3583,1494526703443629071,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243065723,3584,1494526703462880681,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243088295,3585,1494526703482991618,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243095153,3586,1494526703501998772,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243102781,3587,1494526703521989668,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703243125724,3588,1494526703541918023,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458689016,3589,1494526703562067294,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458707930,3590,1494526703582507478,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458713568,3591,1494526703602439042,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458727816,3592,1494526703622796769,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458772338,3593,1494526703643088538,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458785190,3594,1494526703663146809,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458794784,3595,1494526703682323253,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458802138,3596,1494526703703195268,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458809335,3597,1494526703723409413,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458843465,3598,1494526703742002861,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458849441,3599,1494526703762246797,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458856579,3600,1494526703781894071,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458863512,3601,1494526703801873801,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458869451,3602,1494526703822897481,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458895176,3603,1494526703843121834,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458904333,3604,1494526703863240063,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458961807,3605,1494526703883246876,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458969309,3606,1494526703903288189,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458976378,3607,1494526703922261259,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703458982056,3608,1494526703941861534,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703474182548,3609,1494526703962235219,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703491294518,3610,1494526703981877993,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703513230586,3611,1494526704002863965,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703533565289,3612,1494526704022815654,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703552742749,3613,1494526704042851341,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703577964889,3614,1494526704063615232,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703593109903,3615,1494526704082900592,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703622585227,3616,1494526704102872947,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703633826344,3617,1494526704122832969,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526703657665213,3618,1494526704142887781,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088409703,3619,1494526704162849886,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088434702,3620,1494526704182765241,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088447228,3621,1494526704203768797,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088455063,3622,1494526704222774534,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088463916,3623,1494526704242697973,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088470646,3624,1494526704263171157,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088477553,3625,1494526704283009721,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088485377,3626,1494526704302942660,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088491257,3627,1494526704322842765,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088498197,3628,1494526704342694329,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704088577977,3629,1494526704362842433,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704093956178,3630,1494526704382881204,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704093973767,3631,1494526704403717927,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704093980994,3632,1494526704422955913,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704093986641,3633,1494526704442864018,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704094002679,3634,1494526704462844039,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704094014314,3635,1494526704482929143,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
1494526704094020807,3636,1494526704503132330,,wheel_left_joint,wheel_right_joint,0.0,0.0,0.0,0.0,0.0,0.0
