,labels,oriw,orix,oriy,oriz,posex,posey
1,1,1,0,0,0,0,0
2,1,1,0,0,0,0,0
3,1,1,0,0,0,0,0
4,1,1,0,0,0,0,0
5,1,1,0,0,0,0,0
6,1,1,0,0,0,0,0
7,1,1,0,0,0,0,0
8,1,1,0,0,0,0,0
9,1,1,0,0,0,0,0
10,1,1,0,0,0,0,0
11,1,1,0,0,0,0,0
12,1,1,0,0,0,0,0
13,1,1,0,0,0,0,0
14,1,1,0,0,0,0,0
15,1,1,0,0,0,0,0
16,1,1,0,0,0,0,0
17,1,1,0,0,0,0,0
18,1,1,0,0,0,0,0
19,1,1,0,0,0,0,0
20,1,1,0,0,0,0,0
21,1,1,0,0,0,0,0
22,1,1,0,0,0,0,0
23,1,1,0,0,0,0,0
24,1,1,0,0,0,0,0
25,1,1,0,0,0,0,0
26,1,1,0,0,0,0,0
27,1,1,0,0,0,0,0
28,1,1,0,0,0,0,0
29,1,1,0,0,0,0,0
30,1,1,0,0,0,0,0
31,1,1,0,0,0,0,0
32,1,1,0,0,0,0,0
33,1,1,0,0,0,0,0
34,1,1,0,0,0,0,0
35,1,1,0,0,0,0,0
36,1,0.9999999962,0,0,-8.72664624889E-005,0.0003411684,0
37,1,0.9999999962,0,0,-8.72664624889E-005,0.0011514432,-1.41419637178E-007
38,1,0.9999999962,0,0,-8.72664624889E-005,0.0015352576,-2.08407886367E-007
39,1,0.9999999962,0,0,-8.72664624889E-005,0.0018764259,-0.000000268
40,1,0.9999999962,0,0,-8.72664624889E-005,0.0022602403,-3.34941245947E-007
41,1,0.9999999657,0,0,-0.0002617994,0.0026440547,-4.01929495136E-007
42,1,0.9999999048,0,0,-0.0004363323,0.0031984532,-6.922118965E-007
43,1,0.9999998134,0,0,-0.0006108652,0.0037954976,-1.21323154893E-006
44,1,0.9999997563,0,0,-0.0006981316,0.0042646037,-1.78635309678E-006
45,1,0.9999996916,0,0,-0.0007853981,0.0046484178,-2.32225891888E-006
46,1,0.9999997563,0,0,-0.0006981316,0.0049895857,-2.85816469474E-006
47,1,0.9999998629,0,0,-0.0005235988,0.0054160457,-3.45361560819E-006
48,1,0.9999999048,0,0,-0.0004363323,0.0058851519,-3.94486268162E-006
49,1,0.9999999048,0,0,-0.0004363323,0.0063969043,-4.39145095513E-006
50,1,0.9999999048,0,0,-0.0004363323,0.0068233646,-4.76360784973E-006
51,1,0.9999999391,0,0,-0.0003490658,0.0071218867,-5.02411767594E-006
52,1,0.9999999657,0,0,-0.0002617994,0.0075483471,-5.32184320522E-006
53,1,0.9999999848,0,0,-0.0001745329,0.0081027456,-5.61212560659E-006
54,1,0.9999999848,0,0,-0.0001745329,0.0086144981,-5.79076093504E-006
55,1,0.9999999657,0,0,-0.0002617994,0.0090409585,-5.93962370875E-006
56,1,0.9999999391,0,0,-0.0003490658,0.0094247728,-6.14058844815E-006
57,1,0.9999999048,0,0,-0.0004363323,0.0098085871,-6.4085414245E-006
58,1,0.9999998629,0,0,-0.0005235988,0.0103203395,-6.85512969802E-006
59,1,0.9999997563,0,0,-0.0006981316,0.0108320917,-0.000007391
60,1,0.9999996192,0,0,-0.0008726645,0.0113011978,-0.000008046
61,1,0.9999994517,0,0,-0.0010471974,0.0117276576,-8.79034510688E-006
62,1,0.9999993565,0,0,-0.0011344638,0.0122820549,-9.95147391651E-006
63,1,0.9999992537,0,0,-0.0012217302,0.0127938061,-1.11126025788E-005
64,1,0.9999991433,0,0,-0.0013089966,0.013390849,-1.25714563391E-005
65,1,0.9999988996,0,0,-0.0014835293,0.0139452456,-1.40228667542E-005
66,1,0.9999988996,0,0,-0.0014835293,0.0144569959,-1.5541264849E-005
67,1,0.9999990252,0,0,-0.0013962629,0.015011392,-1.71861961184E-005
68,1,0.9999992537,0,0,-0.0012217302,0.0156084343,-1.88534570509E-005
69,1,0.9999993565,0,0,-0.0011344638,0.0161628313,-2.02081069711E-005
70,1,0.9999995393,0,0,-0.0009599309,0.0167172284,-0.000021466
71,1,0.9999997563,0,0,-0.0006981316,0.0181245453,-2.41678540932E-005
72,1,0.9999998134,0,0,-0.0006108652,0.0194465713,-2.60137519249E-005
73,1,0.9999997563,0,0,-0.0006981316,0.0210671198,-2.79936263629E-005
74,1,0.9999996916,0,0,-0.0007853981,0.0224744379,-2.99586143773E-005
75,1,0.9999991433,0,0,-0.0013089966,0.0237111717,-3.19012728147E-005
76,1,0.9999986254,0,0,-0.001658062,0.024819965,-3.48040936451E-005
77,1,0.9999981571,0,0,-0.001919861,0.0259714019,-3.86224168701E-005
78,1,0.9999981571,0,0,-0.001919861,0.0273360652,-4.38623737352E-005
79,1,0.9999983208,0,0,-0.0018325947,0.0288713115,-4.97573252084E-005
80,1,0.9999988996,0,0,-0.0014835293,0.030534496,-5.58532422672E-005
81,1,0.9999992537,0,0,-0.0012217302,0.0331358933,-6.35717659158E-005
82,1,0.9999992537,0,0,-0.0012217302,0.0352681891,-0.000068782
83,1,0.9999987663,0,0,-0.0015707957,0.0376563605,-7.4617372958E-005
84,1,0.9999986254,0,0,-0.001658062,0.0399165897,-8.17181157279E-005
85,1,0.9999988996,0,0,-0.0014835293,0.042091526,-8.89305040418E-005
86,1,0.9999993565,0,0,-0.0011344638,0.0440105895,-9.46244968973E-005
87,1,0.9999996916,0,0,-0.0007853981,0.0460575943,-0.000099269
88,1,0.9999998134,0,0,-0.0006108652,0.0483178319,-0.0001028194
89,1,0.9999998134,0,0,-0.0006108652,0.0507060086,-0.0001057371
90,1,0.9999997563,0,0,-0.0006981316,0.0531368313,-0.0001087069
91,1,0.9999996916,0,0,-0.0007853981,0.0555676534,-0.000112101
92,1,0.9999996916,0,0,-0.0007853981,0.057827891,-0.0001156514
93,1,0.9999998134,0,0,-0.0006108652,0.0600454826,-0.0001191347
94,1,0.9999999657,0,0,-0.0002617994,0.0623057212,-0.0001218961
95,1,0.9999999657,0,0,-0.0002617994,0.0646086073,-0.0001231019
96,1,0.9999999848,0,0,-0.0001745329,0.0670394315,-0.0001243747
97,1,0.9999999848,0,0,0.0001745329,0.0692996717,-0.0001251637
98,1,0.9999999391,0,0,0.0003490658,0.0716025579,-0.0001243598
99,1,0.9999999848,0,0,0.0001745329,0.0736922136,-0.000122901
100,1,0.9999999962,0,0,-8.72664624889E-005,0.0758671617,-0.0001221418
101,1,0.9999999962,0,0,-8.72664624889E-005,0.0780847559,-0.0001225288
102,1,0.9999999848,0,0,-0.0001745329,0.0804302883,-0.0001229382
103,1,0.9999999391,0,0,-0.0003490658,0.0826905285,-0.0001237272
104,1,0.9999999391,0,0,-0.0003490658,0.0848654763,-0.0001252456
105,1,0.9999999657,0,0,-0.0002617994,0.0871683621,-0.0001268533
106,1,0.9999999962,0,0,-8.72664624889E-005,0.0894712482,-0.0001280591
107,1,0.9999999962,0,0,-8.72664624889E-005,0.0918167806,-0.0001284684
108,1,0.9999999657,0,0,-0.0002617994,0.0941196669,-0.0001288704
109,1,0.9999999391,0,0,-0.0003490658,0.096422553,-0.0001300762
110,1,0.9999999657,0,0,-0.0002617994,0.0987680848,-0.0001317136
111,1,0.9999999657,0,0,-0.0002617994,0.1021371219,-0.0001334777
112,1,0.9999999391,0,0,-0.0003490658,0.1053355747,-0.0001351524
113,1,0.9999999962,0,0,-8.72664624889E-005,0.1086619654,-0.0001374746
114,1,0.9999999657,0,0,0.0002617994,0.1118604186,-0.0001380329
115,1,0.9999999048,0,0,0.0004363323,0.1149309334,-0.0001364252
116,1,0.9999997563,0,0,0.0006981316,0.1177029252,-0.0001340061
117,1,0.9999996916,0,0,0.0007853981,0.1205602074,-0.0001300166
118,1,0.9999996916,0,0,0.0007853981,0.1236733648,-0.0001251265
119,1,0.9999997563,0,0,0.0006981316,0.1270423981,-0.0001198344
120,1,0.9999998134,0,0,0.0006108652,0.1304540783,-0.0001150708
121,1,0.9999999048,0,0,0.0004363323,0.1336951752,-0.000111111
122,1,0.9999998134,0,0,0.0006108652,0.1368509813,-0.0001083571
123,1,0.9999996916,0,0,0.0007853981,0.1399214942,-0.0001046057
124,1,0.9999993565,0,0,0.0011344638,0.1432478815,-9.93806620014E-005
125,1,0.9999990252,0,0,0.0013962629,0.1465316185,-9.19300864186E-005
126,1,0.9999990252,0,0,0.0013962629,0.1497300593,-8.29983314233E-005
127,1,0.9999988996,0,0,0.0014835293,0.1527579167,-7.45429366944E-005
128,1,0.9999990252,0,0,0.0013962629,0.1557857725,-6.55590813001E-005
129,1,0.9999991433,0,0,0.0013089966,0.1588989215,-5.6865506438E-005
130,1,0.9999993565,0,0,0.0011344638,0.162054718,-4.8603631767E-005
131,1,0.9999992537,0,0,0.0012217302,0.1653811009,-4.10562954624E-005
132,1,0.9999993565,0,0,0.0011344638,0.1685795447,-0.000033241
133,1,0.9999994517,0,0,0.0010471974,0.1717779897,-0.000025984
134,1,0.9999994517,0,0,0.0010471974,0.1749337901,-1.93744508669E-005
135,1,0.9999995393,0,0,0.0009599309,0.1782175283,-0.000012497
136,1,0.9999996192,0,0,0.0008726645,0.182311541,-0.000004637
137,1,0.9999996192,0,0,0.0008726645,0.186448201,2.58279517917E-006
138,1,0.9999996192,0,0,0.0008726645,0.1905848609,9.8026361852E-006
139,1,0.9999995393,0,0,0.0009599309,0.1946788749,0.000016948
140,1,0.9999994517,0,0,0.0010471974,0.1985170118,2.43167487622E-005
141,1,0.9999996916,0,0,0.0007853981,0.2020566257,3.17301096237E-005
142,1,0.9999999657,0,0,0.0002617994,0.205596243,3.72901320482E-005
143,1,0.9999999391,0,0,-0.0003490658,0.2093917405,3.92774500267E-005
144,1,0.9999993565,0,0,-0.0011344638,0.2135284057,3.63895123927E-005
145,1,0.9999981571,0,0,-0.001919861,0.217878291,2.65199187636E-005
146,1,0.9999970148,0,0,-0.0024434585,0.222142864,1.01450535602E-005
147,1,0.9999963408,0,0,-0.002705257,0.2261941898,-9.65361693966E-006
148,1,0.9999963408,0,0,-0.002705257,0.2301602139,-3.11120815103E-005
149,1,0.9999961009,0,0,-0.0027925232,0.234126238,-5.2570546081E-005
150,1,0.9999958534,0,0,-0.0028797893,0.2382201943,-7.5435749715E-005
151,1,0.9999961009,0,0,-0.0027925232,0.2422715013,-9.87698609574E-005
152,1,0.9999955983,0,0,-0.0029670554,0.246280167,-0.0001211587
153,1,0.9999950652,0,0,-0.0031415875,0.2503741151,-0.000145453
154,1,0.9999939077,0,0,-0.0034906514,0.2542548285,-0.0001698365
155,1,0.9999929595,0,0,-0.0037524491,0.258092879,-0.0001966316
156,1,0.999991227,0,0,-0.004188778,0.2621014942,-0.0002267165
157,1,0.9999900961,0,0,-0.0044505749,0.2663233045,-0.0002620859
158,1,0.9999893041,0,0,-0.004625106,0.2705024512,-0.0002992862
159,1,0.9999908577,0,0,-0.0042760436,0.2745962963,-0.0003371563
160,1,0.9999947872,0,0,-0.0032288535,0.2786475223,-0.0003718037
161,1,0.9999963408,0,0,-0.002705257,0.2827414572,-0.0003982416
162,1,0.9999972242,0,0,-0.0023561923,0.286878063,-0.000420623
163,1,0.999997426,0,0,-0.0022689261,0.2911852656,-0.0004409204
164,1,0.9999970148,0,0,-0.0024434585,0.2954071805,-0.0004600789
165,1,0.9999963408,0,0,-0.002705257,0.2995011519,-0.000480086
166,1,0.9999958534,0,0,-0.0028797893,0.3043200843,-0.0005061592
167,1,0.9999953355,0,0,-0.0030543214,0.3093095887,-0.000534897
168,1,0.9999953355,0,0,-0.0030543214,0.3144696638,-0.0005664185
169,1,0.9999961009,0,0,-0.0027925232,0.3197150293,-0.000598461
170,1,0.9999961009,0,0,-0.0027925232,0.3246618933,-0.0006260898
171,1,0.9999963408,0,0,-0.002705257,0.329352885,-0.0006522895
172,1,0.9999963408,0,0,-0.002705257,0.3340438812,-0.0006776705
173,1,0.9999965731,0,0,-0.0026179909,0.3389054591,-0.0007039744
174,1,0.9999967977,0,0,-0.0025307247,0.3438949779,-0.0007300997
175,1,0.9999967977,0,0,-0.0025307247,0.3490977286,-0.0007564334
176,1,0.9999967977,0,0,-0.0025307247,0.3542578338,-0.0007825513
177,1,0.9999967977,0,0,-0.0025307247,0.3593326481,-0.0008082374
178,1,0.9999970148,0,0,-0.0024434585,0.3643648169,-0.0008337078
179,1,0.9999967977,0,0,-0.0025307247,0.36939699,-0.0008582998
180,1,0.9999965731,0,0,-0.0026179909,0.3743865132,-0.0008835543
181,1,0.9999963408,0,0,-0.002705257,0.3792480956,-0.0009090097
182,1,0.9999961009,0,0,-0.0027925232,0.3842376098,-0.0009360058
183,1,0.9999961009,0,0,-0.0027925232,0.3892271191,-0.0009638728
184,1,0.9999963408,0,0,-0.002705257,0.3942166285,-0.0009917397
185,1,0.9999963408,0,0,-0.002705257,0.3991208517,-0.0010182744
186,1,0.9999958534,0,0,-0.0028797893,0.4041103659,-0.0010452705
187,1,0.9999953355,0,0,-0.0030543214,0.409185161,-0.0010744996
188,1,0.9999950652,0,0,-0.0031415875,0.4143025908,-0.0011057606
189,1,0.9999950652,0,0,-0.0031415875,0.4191641439,-0.001136307
190,1,0.9999950652,0,0,-0.0031415875,0.4238551161,-0.0011657816
191,1,0.9999950652,0,0,-0.0031415875,0.4286313788,-0.0011957922
192,1,0.9999945017,0,0,-0.0033161195,0.4336635127,-0.0012274104
193,1,0.9999935992,0,0,-0.0035779173,0.4389088607,-0.0012621994
194,1,0.9999922894,0,0,-0.0039269807,0.4440689,-0.0012991245
195,1,0.999991227,0,0,-0.004188778,0.4488451096,-0.0013366375
196,1,0.9999908577,0,0,-0.0042760436,0.4535786544,-0.0013762941
197,1,0.9999893041,0,0,-0.004625106,0.4583974811,-0.0014175063
198,1,0.9999871909,0,0,-0.0050614332,0.4634721433,-0.0014644495
199,1,0.9999844036,0,0,-0.0055850246,0.4685041187,-0.0015153894
200,1,0.9999823932,0,0,-0.0059340846,0.473322821,-0.0015692171
201,1,0.9999813422,0,0,-0.0061086144,0.4780135555,-0.0016248905
202,1,0.999979149,0,0,-0.0064576733,0.4828748417,-0.0016842853
203,1,0.9999750177,0,0,-0.0070685246,0.4881198676,-0.0017520308
204,1,0.9999711795,0,0,-0.0075921093,0.4932795233,-0.0018249786
205,1,0.9999718383,0,0,-0.0075048453,0.4982685353,-0.0019007394
206,1,0.9999762361,0,0,-0.0068939959,0.5032575604,-0.0019756294
207,1,0.9999818715,0,0,-0.0060213495,0.5083319573,-0.0020456002
208,1,0.9999839124,0,0,-0.0056722897,0.5134491115,-0.0021072279
209,1,0.9999853632,0,0,-0.0054104943,0.5186515941,-0.0021662507
210,1,0.9999853632,0,0,-0.0054104943,0.5237261762,-0.0022211651
211,1,0.9999848872,0,0,-0.0054977594,0.5287581148,-0.002275618
212,1,0.9999839124,0,0,-0.0056722897,0.5338326873,-0.0023314181
213,1,0.9999829072,0,0,-0.0058468197,0.5389925266,-0.0023899572
214,1,0.9999829072,0,0,-0.0058468197,0.5441523451,-0.0024502973
215,1,0.9999829072,0,0,-0.0058468197,0.5491842343,-0.0025091414
216,1,0.9999839124,0,0,-0.0056722897,0.5543440528,-0.0025694816
217,1,0.9999853632,0,0,-0.0054104943,0.5595038921,-0.0026280206
218,1,0.9999858315,0,0,-0.0053232291,0.5647064049,-0.0026843194
219,1,0.9999862922,0,0,-0.0052359638,0.5697383529,-0.0027378941
220,1,0.9999862922,0,0,-0.0052359638,0.5748129539,-0.0027910372
221,1,0.9999853632,0,0,-0.0054104943,0.5798022675,-0.002843287
222,1,0.9999848872,0,0,-0.0054977594,0.5850047803,-0.0028995858
223,1,0.9999844036,0,0,-0.0055850246,0.5901219962,-0.0029558548
224,1,0.9999848872,0,0,-0.0054977594,0.5951112721,-0.0030115879
225,1,0.9999853632,0,0,-0.0054104943,0.6000579142,-0.0030659813
226,1,0.9999858315,0,0,-0.0053232291,0.6052177834,-0.0031218186
227,1,0.9999853632,0,0,-0.0054104943,0.6104203059,-0.0031772094
228,1,0.9999844036,0,0,-0.0055850246,0.6155375316,-0.0032325853
229,1,0.9999823932,0,0,-0.0059340846,0.6204841641,-0.003287842
230,1,0.9999808054,0,0,-0.0061958792,0.6255160429,-0.0033475643
231,1,0.9999797087,0,0,-0.0063704087,0.6306331753,-0.0034109782
232,1,0.999979149,0,0,-0.0064576733,0.635878213,-0.0034778084
233,1,0.9999780067,0,0,-0.0066322025,0.6410805965,-0.0035450032
234,1,0.9999780067,0,0,-0.0066322025,0.6459418178,-0.0036094886
235,1,0.9999785817,0,0,-0.006544938,0.6508456815,-0.0036745398
236,1,0.9999774241,0,0,-0.0067194671,0.6560054107,-0.0037420843
237,1,0.9999750177,0,0,-0.0070685246,0.661378327,-0.0038142955
238,1,0.9999711795,0,0,-0.0075921093,0.6667511917,-0.0038902576
239,1,0.9999684685,0,0,-0.0079411646,0.6718254859,-0.0039673135
240,1,0.9999677717,0,0,-0.0080284283,0.6766012404,-0.0040431708
241,1,0.9999691576,0,0,-0.0078539009,0.6814196222,-0.0041205463
242,1,0.9999691576,0,0,-0.0078539009,0.686365953,-0.0041982495
243,1,0.9999663552,0,0,-0.0082029555,0.691482847,-0.0042786321
244,1,0.9999555871,0,0,-0.0094246384,0.6965996836,-0.0043625869
245,1,0.9999478766,0,0,-0.0102099987,0.7017162998,-0.0044590443
246,1,0.9999414531,0,0,-0.0108208302,0.706790121,-0.0045626679
247,1,0.9999346565,0,0,-0.0114316576,0.7119490839,-0.004674336
248,1,0.9999306051,0,0,-0.0117806999,0.7171079065,-0.0047923069
249,1,0.9999316294,0,0,-0.0116934395,0.722138743,-0.0049108652
250,1,0.999937615,0,0,-0.0111698749,0.7272122344,-0.0050295426
251,1,0.9999442517,0,0,-0.0105590458,0.7323711181,-0.0051448124
252,1,0.9999487638,0,0,-0.0101227368,0.7377006849,-0.0052573815
253,1,0.9999513796,0,0,-0.0098609505,0.743030348,-0.0053652996
254,1,0.9999505153,0,0,-0.0099482126,0.7481895158,-0.0054670631
255,1,0.9999496434,0,0,-0.0100354747,0.7533486657,-0.005569727
256,1,0.9999478766,0,0,-0.0102099987,0.7586783475,-0.0056767149
257,1,0.9999460794,0,0,-0.0103845224,0.7639653545,-0.0057846925
258,1,0.9999469818,0,0,-0.0102972606,0.7691670498,-0.0058927442
259,1,0.9999478766,0,0,-0.0102099987,0.7743687638,-0.005999888
260,1,0.9999505153,0,0,-0.0099482126,0.7795278593,-0.0061052532
261,1,0.9999530855,0,0,-0.0096864259,0.7846870093,-0.0062079171
262,1,0.9999555871,0,0,-0.0094246384,0.7899314884,-0.0063095319
263,1,0.9999555871,0,0,-0.0094246384,0.7952186584,-0.0064092045
264,1,0.9999530855,0,0,-0.0096864259,0.8005911054,-0.0065104848
265,1,0.9999513796,0,0,-0.0098609505,0.8058782226,-0.0066129257
266,1,0.9999496434,0,0,-0.0100354747,0.8111226659,-0.0067163712
267,1,0.9999487638,0,0,-0.0101227368,0.816196523,-0.0068182237
268,1,0.9999496434,0,0,-0.0100354747,0.8211424503,-0.0069183718
269,1,0.9999496434,0,0,-0.0100354747,0.8370035833,-0.0072367679
270,1,0.9999478766,0,0,-0.0102099987,0.8422479902,-0.007342044
271,1,0.9999442517,0,0,-0.0105590458,0.8474497228,-0.00744828
272,1,0.9999433265,0,0,-0.0106463073,0.85265138,-0.0075581474
273,1,0.9999433265,0,0,-0.0106463073,0.8578956544,-0.0076698307
274,1,0.9999442517,0,0,-0.0105590458,0.8630972924,-0.007780606
275,1,0.9999451694,0,0,-0.0104717841,0.8682563131,-0.0078895729
276,1,0.9999451694,0,0,-0.0104717841,0.8732874426,-0.0079949601
277,1,0.9999442517,0,0,-0.0105590458,0.878489119,-0.0081039196
278,1,0.9999423936,0,0,-0.0107335688,0.8839039589,-0.0082182899
279,1,0.999937615,0,0,-0.0111698749,0.8892761223,-0.0083336348
280,1,0.999932646,0,0,-0.0116061789,0.8945629122,-0.0084517624
281,1,0.999932646,0,0,-0.0116061789,0.8997216934,-0.0085715341
282,1,0.9999346565,0,0,-0.0114316576,0.9047525709,-0.0086883362
283,1,0.9999366364,0,0,-0.0112571359,0.9097834888,-0.0088033823
284,1,0.9999316294,0,0,-0.0116934395,0.9150276228,-0.0089214726
285,1,0.9999242997,0,0,-0.0123042607,0.9201437486,-0.0090411473
286,1,0.999915466,0,0,-0.0130023365,0.9252170912,-0.0091660232
287,1,0.999906145,0,0,-0.013700406,0.9303755178,-0.0093002004
288,1,0.9998975894,0,0,-0.0143112113,0.9356616421,-0.0094450853
289,1,0.9998925329,0,0,-0.0146602405,0.9410328426,-0.0095988693
290,1,0.9998963367,0,0,-0.0143984688,0.9463613068,-0.0097551528
291,1,0.9999037386,0,0,-0.0138749223,0.9516045952,-0.0099061904
292,1,0.9999120278,0,0,-0.0132641133,0.9568906687,-0.0100529205
293,1,0.9999165969,0,0,-0.0129150774,0.9623048105,-0.010196586
294,1,0.9999188358,0,0,-0.0127405588,0.9676764195,-0.0103353702
295,1,0.9999177202,0,0,-0.0128278182,0.9729628122,-0.0104701062
296,1,0.9999165969,0,0,-0.0129150774,0.9782491814,-0.0106057649
297,1,0.9999143276,0,0,-0.0130895956,0.9834502631,-0.0107401433
298,1,0.9999120278,0,0,-0.0132641133,0.9887791919,-0.0108796862
299,1,0.9999096975,0,0,-0.0134386307,0.9942359648,-0.0110244829
300,1,0.9999120278,0,0,-0.0132641133,0.9996500562,-0.0111700383
301,1,0.9999177202,0,0,-0.0128278182,1.0049363049,-0.0113103101
302,1,0.999922137,0,0,-0.0124787803,1.010180042,-0.0114448747
303,1,0.9999242997,0,0,-0.0123042607,1.0154665046,-0.0115768428
304,1,0.9999242997,0,0,-0.0123042607,1.0207530129,-0.0117069655
305,1,0.9999232222,0,0,-0.0123915205,1.0261247874,-0.0118391869
306,1,0.9999210442,0,0,-0.0125660399,1.0314965388,-0.0119723459
307,1,0.9999199438,0,0,-0.0126532994,1.0368682434,-0.01210738
308,1,0.9999188358,0,0,-0.0127405588,1.0421972919,-0.0122422725
309,1,0.9999199438,0,0,-0.0126532994,1.0473557881,-0.0123737488
310,1,0.9999210442,0,0,-0.0125660399,1.0526422042,-0.0125075621
311,1,0.9999199438,0,0,-0.0126532994,1.0580139088,-0.0126425962
312,1,0.9999165969,0,0,-0.0129150774,1.0634282221,-0.012779647
313,1,0.9999120278,0,0,-0.0132641133,1.0687998311,-0.0129184312
314,1,0.9999108665,0,0,-0.0133513721,1.0740860799,-0.0130587031
315,1,0.9999120278,0,0,-0.0132641133,1.0792444115,-0.0131964815
316,1,0.9999120278,0,0,-0.0132641133,1.0843601361,-0.0133322284
317,1,0.9999131815,0,0,-0.0131768545,1.0896037538,-0.013471369
318,1,0.9999131815,0,0,-0.0131768545,1.0949326582,-0.013611842
319,1,0.9999131815,0,0,-0.0131768545,1.1004320875,-0.0137568101
320,1,0.9999096975,0,0,-0.0134386307,1.1059315168,-0.0139017783
321,1,0.9999049456,0,0,-0.0137876642,1.1113029775,-0.0140461875
322,1,0.9999013018,0,0,-0.0140494382,1.1165890765,-0.014191995
323,1,0.9999000719,0,0,-0.014136696,1.1217045815,-0.0143357775
324,1,0.9999013018,0,0,-0.0140494382,1.1268200614,-0.0144804529
325,1,0.9999037386,0,0,-0.0138749223,1.1318929372,-0.0146230372
326,1,0.999902524,0,0,-0.0139621803,1.1372216402,-0.0147709506
327,1,0.9998912497,0,0,-0.0147474976,1.1426782056,-0.0149233663
328,1,0.9998807104,0,0,-0.0154455497,1.1478787599,-0.0150768067
329,1,0.9998696837,0,0,-0.0161435943,1.1531643463,-0.0152401427
330,1,0.9998596356,0,0,-0.0167543769,1.1584496994,-0.0154108586
331,1,0.999855215,0,0,-0.0170161389,1.1639479505,-0.0155951758
332,1,0.9998596356,0,0,-0.0167543769,1.1692329977,-0.0157751162
333,1,0.9998696837,0,0,-0.0161435943,1.1745607604,-0.0159537181
334,1,0.9998820545,0,0,-0.0153582936,1.1799313612,-0.0161271875
335,1,0.999889959,0,0,-0.0148347545,1.1853448538,-0.0162935304
336,1,0.9998925329,0,0,-0.0146602405,1.1908437721,-0.0164567344
337,1,0.9998912497,0,0,-0.0147474976,1.1963427471,-0.016618019
338,1,0.9998886606,0,0,-0.0149220113,1.2017564388,-0.016777748
339,1,0.999886041,0,0,-0.0150965245,1.2071700745,-0.0169393666
340,1,0.9998833909,0,0,-0.0152710373,1.2124984002,-0.0171003
341,1,0.9998820545,0,0,-0.0153582936,1.2178692956,-0.0172643957
342,1,0.9998847198,0,0,-0.015183781,1.2231122844,-0.0174254995
343,1,0.9998886606,0,0,-0.0149220113,1.2284832083,-0.0175886577
344,1,0.9998950764,0,0,-0.0144857261,1.233854217,-0.0177490038
345,1,0.9998988345,0,0,-0.0142239537,1.239395876,-0.0179096043
346,1,0.9998988345,0,0,-0.0142239537,1.2449376185,-0.0180673031
347,1,0.9998988345,0,0,-0.0142239537,1.2503514745,-0.0182213628
348,1,0.9998988345,0,0,-0.0142239537,1.255680073,-0.0183729962
349,1,0.9998975894,0,0,-0.0143112113,1.261093929,-0.0185270559
350,1,0.9998963367,0,0,-0.0143984688,1.2665077581,-0.0186820604
351,1,0.9998963367,0,0,-0.0143984688,1.2718789317,-0.0188367819
352,1,0.9998975894,0,0,-0.0143112113,1.2772927336,-0.0189927313
353,1,0.9998975894,0,0,-0.0143112113,1.2825360484,-0.0191428538
354,1,0.9998963367,0,0,-0.0143984688,1.2879925061,-0.0192990788
355,1,0.9998938084,0,0,-0.0145729834,1.2934489364,-0.0194562562
356,1,0.9998912497,0,0,-0.0147474976,1.2989053115,-0.0196153382
357,1,0.9998912497,0,0,-0.0147474976,1.3041911208,-0.019771294
358,1,0.9998925329,0,0,-0.0146602405,1.3095195575,-0.0199285075
359,1,0.9998925329,0,0,-0.0146602405,1.3146775108,-0.02007979
360,1,0.9998938084,0,0,-0.0145729834,1.320133858,-0.0202398243
361,1,0.9998912497,0,0,-0.0147474976,1.3256328611,-0.0204001491
362,1,0.9998873546,0,0,-0.015009268,1.3312596903,-0.0205661666
363,1,0.9998833909,0,0,-0.0152710373,1.3367159245,-0.0207300101
364,1,0.9998807104,0,0,-0.0154455497,1.3421720722,-0.0208967105
365,1,0.9998807104,0,0,-0.0154455497,1.3474150328,-0.0210587293
366,1,0.9998833909,0,0,-0.0152710373,1.3524874907,-0.0212154792
367,1,0.9998807104,0,0,-0.0154455497,1.3579010122,-0.0213808772
368,1,0.9998724861,0,0,-0.0159690839,1.3633997271,-0.0215507994
369,1,0.9998625445,0,0,-0.0165798682,1.3688556367,-0.0217251179
370,1,0.9998537263,0,0,-0.0171033927,1.3740982162,-0.0218990321
371,1,0.9998446339,0,0,-0.0176269125,1.379425853,-0.0220813535
372,1,0.9998368475,0,0,-0.0180631753,1.3848811545,-0.0222737634
373,1,0.99983842,0,0,-0.0179759231,1.3903362861,-0.0224709339
374,1,0.9998522299,0,0,-0.0171906463,1.3958340704,-0.0226686853
375,1,0.9998639876,0,0,-0.0164926137,1.4013321586,-0.0228578005
376,1,0.9998724861,0,0,-0.0159690839,1.4069583741,-0.0230434582
377,1,0.9998766325,0,0,-0.0157073173,1.4125421565,-0.0232218623
378,1,0.9998766325,0,0,-0.0157073173,1.4180407817,-0.0233946635
379,1,0.9998738758,0,0,-0.0158818285,1.4233689068,-0.0235621066
380,1,0.9998696837,0,0,-0.0161435943,1.4288248467,-0.0237354728
381,1,0.9998668509,0,0,-0.0163181042,1.4343233189,-0.0239130725
382,1,0.9998639876,0,0,-0.0164926137,1.4399069755,-0.0240953747
383,1,0.999865423,0,0,-0.016405359,1.4453626995,-0.0242754064
384,1,0.9998738758,0,0,-0.0158818285,1.4507758319,-0.0244530869
385,1,0.9998779994,0,0,-0.0156200616,1.4562743963,-0.0246278075
386,1,0.9998793587,0,0,-0.0155328057,1.4619009272,-0.0248036454
