%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1494527467318722580,0,0,0,0,0
1494527467346419961,0,0,0,0,0
1494527467367829267,0,0,0,0,0
1494527467375698725,0,0,0,0,0
1494527467398107676,0,0,0,0,0
1494527467417983568,0,0,0,0,0
1494527467439090440,0,0,0,0,0
1494527467457043051,0,0,0,0,0
1494527467487929897,0,0,0,0,0
1494527467498745394,0,0,0,0,0
1494527467518425536,0,0,0,0,0
1494527467537284627,0,0,0,0,0
1494527467557366279,0,0,0,0,0
1494527467577756814,0,0,0,0,0
1494527467599689449,0,0,0,0,0
1494527467616285317,0,0,0,0,0
1494527467637250038,0,0,0,0,0
1494527467657998778,0,0,0,0,0
1494527467676184931,0,0,0,0,0
1494527467697194863,0,0,0,0,0
1494527467716836873,0,0,0,0,0
1494527467741492016,0,0,0,0,0
1494527467756452908,0,0,0,0,0
1494527467778275833,0,0,0,0,0
1494527467797174672,0,0,0,0,0
1494527467818939974,0,0,0,0,0
1494527467840809489,0,0,0,0,0
1494527467856656434,0,0,0,0,0
1494527467876915786,0,0,0,0,0
1494527467896792909,0,0,0,0,0
1494527467916710089,0,0,0,0,0
1494527467942041585,0,0,0,0,0
1494527467957623530,0,0,0,0,0
1494527467977643792,0,0,0,0,0
1494527467998527732,0,0,0,0,0
1494527468018100223,0,0,0,0,0
1494527468045113498,0,0,0,0,0
1494527468062248832,0,0,0,0,0
1494527468082342957,0,0,0,0,0
1494527468098201321,0,0,0,0,0
1494527468119093929,0,0,0,0,0
1494527468147167272,0,0,0,0,0
1494527468157600085,0,0,0,0,0
1494527468182282103,0,0,0,0,0
1494527468201133379,0,0,0,0,0
1494527468217526928,0,0,0,0,0
1494527468236611292,0,0,0,0,0
1494527468257394619,0,0,0,0,0
1494527468277949296,0,0,0,0,0
1494527468297647107,0,0,0,0,0
1494527468321752971,0,0,0,0,0
1494527468341936219,0,0,0,0,0
1494527468357857228,0,0,0,0,0
1494527468376813307,0,0,0,0,0
1494527468397219751,0,0,0,0,0
1494527468417289287,0,0,0,0,0
1494527468437169107,0,0,0,0,0
1494527468460029375,0,0,0,0,0
1494527468478318336,0,0,0,0,0
1494527468498331629,0,0,0,0,0
1494527468519453189,0,0,0,0,0
1494527468538583792,0,0,0,0,0
1494527468559688722,0,0,0,0,0
1494527468578794852,0,0,0,0,0
1494527468600107443,0,0,0,0,0
1494527468618489934,0,0,0,0,0
1494527468637496592,0,0,0,0,0
1494527468658377482,0,0,0,0,0
1494527468680948448,0,0,0,0,0
1494527468697615188,0,0,0,0,0
1494527468719975967,0,0,0,0,0
1494527468739131089,0,0,0,0,0
1494527468759938716,0,0,0,0,0
1494527468783188406,0,0,0,0,0
1494527468802437763,0,0,0,0,0
1494527468818370682,0,0,0,0,0
1494527468838969737,0,0,0,0,0
1494527468863572954,0,0,0,0,0
1494527468878253316,0,0,0,0,0
1494527468900128373,0,0,0,0,0
1494527468920014549,0,0,0,0,0
1494527468938970484,0,0,0,0,0
1494527468957987636,0,0,0,0,0
1494527468978887802,0,0,0,0,0
1494527468998372146,0,0,0,0,0
1494527469023024253,0,0,0,0,0
1494527469039104032,0,0,0,0,0
1494527469058003363,0,0,0,0,0
1494527469080608921,0,0,0,0,0
1494527469098237123,0,0,0,0,0
1494527469117948632,0,0,0,0,0
1494527469146860427,0,0,0,0,0
1494527469159634453,0,0,0,0,0
1494527469181979506,0,0,0,0,0
1494527469198904342,0,0,0,0,0
1494527469218367953,0,0,0,0,0
1494527469244187091,0,0,0,0,0
1494527469264311081,0,0,0,0,0
1494527469279315328,0,0,0,0,0
1494527469300131649,0,0,0,0,0
1494527469319762958,0,0,0,0,0
1494527469339918784,0,0,0,0,0
1494527469361008053,0,0,0,0,0
1494527469384926214,0,0,0,0,0
1494527469403198548,0,0,0,0,0
1494527469421705382,0,0,0,0,0
1494527469439538493,0,0,0,0,0
1494527469463848705,0,0,0,0,0
1494527469479759489,0,0,0,0,0
1494527469500388834,0,0,0,0,0
1494527469520004250,0,0,0,0,0
1494527469543110489,0,0,0,0,0
1494527469561610187,0,0,0,0,0
1494527469580215512,0,0,0,0,0
1494527469605911198,0,0,0,0,0
1494527469633566923,0,0,0,0,0
1494527469639232814,0,0,0,0,0
1494527469663110380,0,0,0,0,0
1494527469682346172,0,0,0,0,0
1494527469698887131,0,0,0,0,0
1494527469718823501,0,0,0,0,0
1494527469739787569,0,0,0,0,0
1494527469759304733,0,0,0,0,0
1494527469783431489,0,0,0,0,0
1494527469799337807,0,0,0,0,0
1494527469819755151,0,0,0,0,0
1494527469840349639,0,0,0,0,0
1494527469862269274,0,0,0,0,0
1494527469887651008,0,0,0,0,0
1494527469900377220,0,0,0,0,0
1494527469920574705,0,0,0,0,0
1494527469939387099,0,0,0,0,0
1494527469960420190,0,0,0,0,0
1494527469988274989,0,0,0,0,0
1494527470002882990,0,0,0,0,0
1494527470019714060,0,0,0,0,0
1494527470040376421,0,0,0,0,0
1494527470059685238,0,0,0,0,0
1494527470079938458,0,0,0,0,0
1494527470100097345,0,0,0,0,0
1494527470124554442,0,0,0,0,0
1494527470142485758,0,0,0,0,0
1494527470162051429,0,0,0,0,0
1494527470181705849,0,0,0,0,0
1494527470208053016,0,0,0,0,0
1494527470222947312,0,0,0,0,0
1494527470239771889,0,0,0,0,0
1494527470261229122,0,0,0,0,0
1494527470279492812,0,0,0,0,0
1494527470300081422,0,0,0,0,0
1494527470329186846,0,0,0,0,0
1494527470345968169,0,0,0,0,0
1494527470367146140,0,0,0,0,0
1494527470390729610,0,0,0,0,0
1494527470405937014,0,0,0,0,0
1494527470422481233,0,0,0,0,0
1494527470441615359,0,0,0,0,0
1494527470462926204,0,0,0,0,0
1494527470480808061,0,0,0,0,0
1494527470506419341,0,0,0,0,0
1494527470520412698,0,0,0,0,0
1494527470539688607,0,0,0,0,0
1494527470559338781,0,0,0,0,0
1494527470579486484,0,0,0,0,0
1494527470603805048,0,0,0,0,0
1494527470626685615,0,0,0,0,0
1494527470641879537,0,0,0,0,0
1494527470663120519,0,0,0,0,0
1494527470682460573,0,0,0,0,0
1494527470707431443,0,0,0,0,0
1494527470722948454,0,0,0,0,0
1494527470743358898,0,0,0,0,0
1494527470764141545,0,0,0,0,0
1494527470781820588,0,0,0,0,0
1494527470801869344,0,0,0,0,0
1494527470821655805,0,0,0,0,0
1494527471047062416,0,0,0,0,0
1494527471047070768,0,0,0,0,0
1494527471047077299,0,0,0,0,0
1494527471047084991,0,0,0,0,0
1494527471047097663,0,0,0,0,0
1494527471047104486,0,0,0,0,0
1494527471047128091,0,0,0,0,0
1494527471047135550,0,0,0,0,0
1494527471047142568,0,0,0,0,0
1494527471047195653,0,0,0,0,0
1494527471047208265,0,0,0,0,0
1494527471063264757,0,0,0,0,0
1494527471081204744,0,0,0,0,0
1494527471100718058,0,0,0,0,0
1494527471120586332,0,0,0,0,0
1494527471141141555,0,0,0,0,0
1494527471163642356,0,0,0,0,0
1494527471184595692,0,0,0,0,0
1494527471201787410,0,0,0,0,0
1494527471224856200,0,0,0,0,0
1494527471242640697,0,0,0,0,0
1494527471264428879,0,0,0,0,0
1494527471282859702,0,0,0,0,0
1494527471303108763,0,0,0,0,0
1494527471325253629,0,0,0,0,0
1494527471347575861,0,0,0,0,0
1494527471374746519,0,0,0,0,0
1494527471381918436,0,0,0,0,0
1494527471404697967,0,0,0,0,0
1494527471422057675,0,0,0,0,0
1494527471442727315,0,0,0,0,0
1494527471468529344,0,0,0,0,0
1494527471482447221,0,0,0,0,0
1494527471511504727,0,0,0,0,0
1494527471526376921,0,0,0,0,0
1494527471541730696,0,0,0,0,0
1494527471561405048,0,0,0,0,0
1494527471581165638,0,0,0,0,0
1494527471601399896,0,0,0,0,0
1494527471621366529,0,0,0,0,0
1494527471640564425,0,0,0,0,0
1494527471662948535,0,0,0,0,0
1494527471686234649,0,0,0,0,0
1494527471706405270,0,0,0,0,0
1494527471722917039,0,0,0,0,0
1494527471742807471,0,0,0,0,0
1494527471764278790,0,0,0,0,0
1494527471786550745,0,0,0,0,0
1494527471802470131,0,0,0,0,0
1494527471832309045,0,0,0,0,0
1494527471843673842,0,0,0,0,0
1494527471862234698,0,0,0,0,0
1494527471885131895,0,0,0,0,0
1494527471902659829,0,0,0,0,0
1494527471923193351,0,0,0,0,0
1494527471945107977,0,0,0,0,0
1494527471967575140,0,0,0,0,0
1494527471983810080,0,0,0,0,0
1494527472003569869,0,0,0,0,0
1494527472022545763,0,0,0,0,0
1494527472043879553,0,0,0,0,0
1494527472063157718,0,0,0,0,0
1494527472087195243,0,0,0,0,0
1494527472104178959,0,0,0,0,0
1494527472122269237,0,0,0,0,0
1494527472142460410,0,0,0,0,0
1494527472164260486,0,0,0,0,0
1494527472182658679,0,0,0,0,0
1494527472213711939,0,0,0,0,0
1494527472222887274,0,0,0,0,0
1494527472245836920,0,0,0,0,0
1494527472265977438,0,0,0,0,0
1494527472290270954,0,0,0,0,0
1494527472313467511,0,0,0,0,0
1494527472359315071,0,0,0,0,0
1494527472359330799,0,0,0,0,0
1494527472373634116,0,0,0,0,0
1494527472406568371,0,0,0,0,0
1494527472465538237,0,0,0,0,0
1494527472465559074,0,0,0,0,0
1494527472465572218,0,0,0,0,0
1494527472485919453,0,0,0,0,0
1494527472500489906,0,0,0,0,0
1494527472524712888,0,0,0,0,0
1494527472524819872,0,0,0,0,0
1494527472552399841,0,0,0,0,0
1494527472563457064,0,0,0,0,0
1494527472584553488,0,0,0,0,0
1494527472609030896,0,0,0,0,0
1494527472623657651,0,0,0,0,0
1494527472643254942,0,0,0,0,0
1494527472665282077,0,0,0,0,0
1494527472684707846,0,0,0,0,0
1494527472702935973,0,0,0,0,0
1494527472723228054,0,0,0,0,0
1494527472743796329,0,0,0,0,0
1494527472765134951,0,0,0,0,0
1494527472783745436,0,0,0,0,0
1494527472804707474,0,0,0,0,0
1494527472823441432,0,0,0,0,0
1494527472846636504,0,0,0,0,0
1494527472868392532,0,0,0,0,0
1494527472882999897,0,0,0,0,0
1494527472905041854,0,0,0,0,0
1494527472923785292,0,0,0,0,0
1494527472943131907,0,0,0,0,0
1494527472964149518,0,0,0,0,0
1494527472984448331,0,0,0,0,0
1494527473003599513,0,0,0,0,0
1494527473023232790,0,0,0,0,0
1494527473044399899,0,0,0,0,0
1494527473066987583,0,0,0,0,0
1494527473085618735,0,0,0,0,0
1494527473104826974,0,0,0,0,0
1494527473126582499,0,0,0,0,0
1494527473143360973,0,0,0,0,0
1494527473166384237,0,0,0,0,0
1494527473187332770,0,0,0,0,0
1494527473204921019,0,0,0,0,0
1494527473224810332,0,0,0,0,0
1494527473244158875,0,0,0,0,0
1494527473267287445,0,0,0,0,0
1494527473284569560,0,0,0,0,0
1494527473305622088,0,0,0,0,0
1494527473324379386,0,0,0,0,0
1494527473350407279,0,0,0,0,0
1494527473369644173,0,0,0,0,0
1494527473383867328,0,0,0,0,0
1494527473404302702,0,50,0,50,0
1494527473427884354,0,50,0,50,0
1494527473448448988,0,50,0,50,0
1494527473474669334,0,50,0,50,0
1494527473488790025,0,50,0,50,0
1494527473506133003,0,50,0,50,0
1494527473529754898,0,50,0,50,0
1494527473549048071,0,50,0,50,0
1494527473573596257,0,50,0,50,0
1494527473610766064,0,50,0,50,0
1494527473627250556,0,50,0,50,0
1494527473631004551,0,50,0,50,0
1494527473653376241,0,100,0,100,0
1494527473665056689,0,100,0,100,0
1494527473685885403,0,100,0,100,0
1494527473704528857,0,100,0,100,0
1494527473724289338,0,100,0,100,0
1494527473745413508,0,100,0,100,0
1494527473765203410,0,100,0,100,0
1494527473785118403,0,100,0,100,0
1494527473804624557,0,150,0,150,0
1494527473825884677,0,150,0,150,0
1494527473845982507,0,150,0,150,0
1494527473864599675,0,150,0,150,0
1494527473887406708,0,150,0,150,0
1494527473905287966,0,150,0,150,0
1494527473924670457,0,150,0,150,0
1494527473944694844,0,150,0,150,0
1494527473966324234,0,150,0,150,0
1494527473987322216,0,150,0,150,0
1494527474009399322,0,150,0,150,0
1494527474025789448,0,150,0,150,0
1494527474047177257,0,150,0,150,0
1494527474068096393,0,150,0,150,0
1494527474086517897,0,150,0,150,0
1494527474105651675,0,200,0,200,0
1494527474128200890,0,200,0,200,0
1494527474146432103,0,200,0,200,0
1494527474166423218,0,200,0,200,0
1494527474187042841,0,200,0,200,0
1494527474205198190,0,200,0,200,0
1494527474227637220,0,200,0,200,0
1494527474246551783,0,200,0,200,0
1494527474264974606,0,200,0,200,0
1494527474292020732,0,200,0,200,0
1494527474306966372,0,200,0,200,0
1494527474325975269,0,200,0,200,0
1494527474391702746,0,200,0,200,0
1494527474405959924,0,200,0,200,0
1494527474426101955,0,200,0,200,0
1494527474446245426,0,200,0,200,0
1494527474466598418,0,200,0,200,0
1494527474486500905,0,200,0,200,0
1494527474506334219,0,200,0,200,0
1494527474526739952,0,200,0,200,0
1494527474546608990,0,200,0,200,0
1494527474567366035,0,200,0,200,0
1494527474590369241,0,200,0,200,0
1494527474607968347,0,250,0,250,0
1494527474626247126,0,250,0,250,0
1494527474646607215,0,250,0,250,0
1494527474665741388,0,250,0,250,0
1494527474703553986,0,250,0,250,0
1494527474710378358,0,250,0,250,0
1494527474728162143,0,250,0,250,0
1494527474747894904,0,250,0,250,0
1494527474765446442,0,250,0,250,0
1494527474786876931,0,250,0,250,0
1494527474807796627,0,300,0,300,0
1494527474826516416,0,300,0,300,0
1494527474847790236,0,300,0,300,0
1494527474866647558,0,300,0,300,0
1494527474886200283,0,300,0,300,0
1494527474916017953,0,300,0,300,0
1494527474930101779,0,300,0,300,0
1494527474947864127,0,300,0,300,0
1494527474965929839,0,300,0,300,0
1494527474986601763,0,300,0,300,0
1494527475007337167,0,300,0,300,0
1494527475031808268,0,300,0,300,0
1494527475046476690,0,300,0,300,0
1494527475070131352,0,300,0,300,0
1494527475088965273,0,300,0,300,0
1494527475110355628,0,350,0,350,0
1494527475129096755,0,350,0,350,0
1494527475150606748,0,350,0,350,0
1494527475166875530,0,350,0,350,0
1494527475193413809,0,350,0,350,0
1494527475224131443,0,350,0,350,0
1494527475229924870,0,350,0,350,0
1494527475247379406,0,350,0,350,0
1494527475266965529,0,350,0,350,0
1494527475287379557,0,350,0,350,0
1494527475308460488,0,350,0,350,0
1494527475329307490,0,350,0,350,0
1494527475368699134,0,350,0,350,0
1494527475379774933,0,350,0,350,0
1494527475387087483,0,350,0,350,0
1494527475407319241,0,350,0,350,0
1494527475427498167,0,350,0,350,0
1494527475452488339,0,350,0,350,0
1494527475470633505,0,350,0,350,0
1494527475488207151,0,350,0,350,0
1494527475506955830,0,387,-1060,350,-330
1494527475527984331,0,387,-1060,350,-330
1494527475547242195,0,387,-1060,350,-330
1494527475566689958,0,387,-1060,350,-330
1494527475586817563,0,387,-1060,350,-330
1494527475607193462,0,387,-1060,350,-330
1494527475632388227,0,387,-1060,350,-330
1494527475647916593,0,387,-1060,350,-330
1494527475672849670,0,387,-1060,350,-330
1494527475689170070,0,387,-1060,350,-330
1494527475707953524,0,387,-1060,350,-330
1494527475726942005,0,387,-1060,350,-330
1494527475747574776,0,387,-1060,350,-330
1494527475766930060,0,387,-1060,350,-330
1494527475789286577,0,387,-1060,350,-330
1494527475808352350,0,387,-1060,350,-330
1494527475828148113,0,387,-1060,350,-330
1494527475859666073,0,387,-1060,350,-330
1494527475872290125,0,387,-1060,350,-330
1494527475888445010,0,387,-1060,350,-330
1494527475907324964,0,387,-1060,350,-330
1494527475927592139,0,387,-1060,350,-330
1494527475979249919,0,387,-1060,350,-330
1494527475986947421,0,387,-1060,350,-330
1494527475990022206,0,387,-1060,350,-330
1494527476007638830,0,387,-1060,350,-330
1494527476031478421,0,387,-1060,350,-330
1494527476048496721,0,387,-1060,350,-330
1494527476067802889,0,387,-1060,350,-330
1494527476087555864,0,387,-1060,350,-330
1494527476108387553,0,387,-1060,350,-330
1494527476132273244,0,387,-1060,350,-330
1494527476148349267,0,387,-1060,350,-330
1494527476168191218,0,387,-1060,350,-330
1494527476192344776,0,387,-1060,350,-330
1494527476212885802,0,387,-1060,350,-330
1494527476227383093,0,387,-1060,350,-330
1494527476248863211,0,387,-1060,350,-330
1494527476273813748,0,387,-1060,350,-330
1494527476289781029,0,387,-1060,350,-330
1494527476310341014,0,387,-1060,350,-330
1494527476329533693,0,387,-1060,350,-330
1494527476347826345,0,387,-1060,350,-330
1494527476368978900,0,387,-1060,350,-330
1494527476388438885,0,387,-1060,350,-330
1494527476408315620,0,387,-1060,350,-330
1494527476428487231,0,387,-1060,350,-330
1494527476449102426,0,387,-1060,350,-330
1494527476677196257,0,387,-1060,350,-330
1494527476677250562,0,387,-1060,350,-330
1494527476677269211,0,387,-1060,350,-330
1494527476677286759,0,387,-1060,350,-330
1494527476677306237,0,387,-1060,350,-330
1494527476677325174,0,387,-1060,350,-330
1494527476677340249,0,387,-1060,350,-330
1494527476677354282,0,387,-1060,350,-330
1494527476677367947,0,387,-1060,350,-330
1494527476678411905,0,387,-1060,350,-330
1494527476678459782,0,387,-1060,350,-330
1494527476688496120,0,387,-1060,350,-330
1494527476708677072,0,387,-1060,350,-330
1494527476728337515,0,387,-1060,350,-330
1494527476750690402,0,387,-1060,350,-330
1494527476771231222,0,387,-1060,350,-330
1494527476789183272,0,387,-1060,350,-330
1494527476810412268,0,387,-1060,350,-330
1494527476830134904,0,387,-1060,350,-330
1494527476851544653,0,387,-1060,350,-330
1494527476869648190,0,387,-1060,350,-330
1494527476888699483,0,387,-1060,350,-330
1494527476909401920,0,387,-1060,350,-330
1494527476928884652,0,387,-1060,350,-330
1494527476953042750,0,387,-1060,350,-330
1494527476971093555,0,387,-1060,350,-330
1494527476988781899,0,387,-1060,350,-330
1494527477009077152,0,425,-530,350,-660
1494527477028944311,0,425,-530,350,-660
1494527477055726187,0,425,-530,350,-660
1494527477070764301,0,425,-530,350,-660
1494527477091780535,0,425,-530,350,-660
1494527477111454095,0,425,-530,350,-660
1494527477131741308,0,425,-530,350,-660
1494527477150387415,0,425,-530,350,-660
1494527477172924955,0,425,-530,350,-660
1494527477190125575,0,425,-530,350,-660
1494527477210281010,0,425,-530,350,-660
1494527477230781811,0,425,-530,350,-660
1494527477249638709,0,425,-530,350,-660
1494527477270484808,0,425,-530,350,-660
1494527477295984258,0,425,-530,350,-660
1494527477310110077,0,463,-353,350,-990
1494527477344441208,0,463,-353,350,-990
1494527477375699297,0,463,-353,350,-990
1494527477612363693,0,463,-353,350,-990
1494527477612371406,0,463,-353,350,-990
1494527477612377016,0,463,-353,350,-990
1494527477612382512,0,463,-353,350,-990
1494527477612427582,0,463,-353,350,-990
1494527477612436672,0,463,-353,350,-990
1494527477612443474,0,463,-353,350,-990
1494527477612471498,0,463,-353,350,-990
1494527477612507381,0,463,-353,350,-990
1494527477612515829,0,463,-353,350,-990
1494527477612522953,0,463,-353,350,-990
1494527477612529014,0,463,-353,350,-990
1494527477615829138,0,463,-353,350,-990
1494527477631913707,0,463,-353,350,-990
1494527477651104756,0,463,-353,350,-990
1494527477669940324,0,463,-353,350,-990
1494527477692553154,0,463,-353,350,-990
1494527477710381445,0,425,-530,350,-659
1494527477732841607,0,425,-530,350,-659
1494527477750136131,0,425,-530,350,-659
1494527477772455487,0,425,-530,350,-659
1494527477790210877,0,425,-530,350,-659
1494527477809943468,0,425,-530,350,-659
1494527477832630933,0,425,-530,350,-659
1494527477850899807,0,425,-530,350,-659
1494527477874625294,0,425,-530,350,-659
1494527477889548986,0,425,-530,350,-659
1494527477910074346,0,425,-530,350,-659
1494527477932948717,0,425,-530,350,-659
1494527477954386912,0,425,-530,350,-659
1494527477970203708,0,425,-530,350,-659
1494527477990047790,0,425,-530,350,-659
1494527478009637805,0,425,-530,350,-659
1494527478030306504,0,425,-530,350,-659
1494527478049507450,0,425,-530,350,-659
1494527478071780886,0,425,-530,350,-659
1494527478093182018,0,425,-530,350,-659
1494527478114329523,0,425,-530,350,-659
1494527478337750935,0,425,-530,350,-659
1494527478337759395,0,425,-530,350,-659
1494527478337767028,0,425,-530,350,-659
1494527478337782097,0,425,-530,350,-659
1494527478337788661,0,475,-606,399,-659
1494527478337797406,0,475,-606,399,-659
1494527478337803583,0,475,-606,399,-659
1494527478337812390,0,475,-606,399,-659
1494527478337854978,0,475,-606,399,-659
1494527478337861271,0,475,-606,399,-659
1494527478337888936,0,475,-606,399,-659
1494527478351443311,0,475,-606,399,-659
1494527478396032273,0,475,-606,399,-659
1494527478402841002,0,475,-606,399,-659
1494527478413153414,0,437,-1212,399,-329
1494527478430565326,0,437,-1212,399,-329
1494527478451402226,0,437,-1212,399,-329
1494527478470723000,0,437,-1212,399,-329
1494527478493163110,0,437,-1212,399,-329
1494527478512000128,0,437,-1212,399,-329
1494527478531521985,0,437,-1212,399,-329
1494527478550562936,0,437,-1212,399,-329
1494527478571488977,0,437,-1212,399,-329
1494527478593048994,0,437,-1212,399,-329
1494527478611015461,0,399,0,399,0
1494527478632504272,0,399,0,399,0
1494527478650610228,0,399,0,399,0
1494527478670437234,0,399,0,399,0
1494527478694424459,0,399,0,399,0
1494527478712175754,0,399,0,399,0
1494527478742789754,0,399,0,399,0
1494527478751885961,0,399,0,399,0
1494527478772216527,0,399,0,399,0
1494527478796578963,0,399,0,399,0
1494527478811814292,0,399,0,399,0
1494527478831138473,0,399,0,399,0
1494527478852385556,0,399,0,399,0
1494527478872214880,0,399,0,399,0
1494527478891533043,0,399,0,399,0
1494527478948694493,0,399,0,399,0
1494527478953191670,0,399,0,399,0
1494527478958865996,0,399,0,399,0
1494527478975962901,0,399,0,399,0
1494527478994228494,0,399,0,399,0
1494527479014662524,0,399,0,399,0
1494527479033778184,0,399,0,399,0
1494527479053461994,0,399,0,399,0
1494527479075285363,0,399,0,399,0
1494527479108196906,0,399,0,399,0
1494527479115696698,0,399,0,399,0
1494527479132115795,0,399,0,399,0
1494527479151238800,0,399,0,399,0
1494527479184991586,0,399,0,399,0
1494527479198139532,0,399,0,399,0
1494527479213592755,0,399,0,399,0
1494527479235544415,0,399,0,399,0
1494527479259149264,0,399,0,399,0
1494527479271747470,0,399,0,399,0
1494527479291615943,0,399,0,399,0
1494527479311917577,0,399,0,399,0
1494527479337654008,0,399,0,399,0
1494527479353338172,0,399,0,399,0
1494527479373781334,0,399,0,399,0
1494527479394383018,0,399,0,399,0
1494527479415865747,0,399,0,399,0
1494527479438351408,0,399,0,399,0
1494527479456119564,0,399,0,399,0
1494527479473789645,0,399,0,399,0
1494527479492911715,0,399,0,399,0
1494527479523042975,0,399,0,399,0
1494527479537625166,0,399,0,399,0
1494527479553081712,0,399,0,399,0
1494527479572172483,0,399,0,399,0
1494527479592859101,0,399,0,399,0
1494527479631517113,0,399,0,399,0
1494527479669114894,0,399,0,399,0
1494527479669134480,0,399,0,399,0
1494527479676385325,0,399,0,399,0
1494527479693139505,0,399,0,399,0
1494527479720683910,0,399,0,399,0
1494527479732904897,0,399,0,399,0
1494527479753628344,0,399,0,399,0
1494527479775888892,0,399,0,399,0
1494527479794714028,0,399,0,399,0
1494527479828309950,0,399,0,399,0
1494527479836088093,0,399,0,399,0
1494527479855605855,0,399,0,399,0
1494527479872526571,0,399,0,399,0
1494527479894260494,0,399,0,399,0
1494527479913902013,0,399,0,399,0
1494527479933253473,0,399,0,399,0
1494527479952504546,0,399,0,399,0
1494527479973575473,0,399,0,399,0
1494527479994985833,0,399,0,399,0
1494527480013780629,0,399,0,399,0
1494527480032569555,0,399,0,399,0
1494527480053744528,0,399,0,399,0
1494527480072918576,0,399,0,399,0
1494527480097349213,0,449,0,449,0
1494527480116512739,0,449,0,449,0
1494527480133976371,0,449,0,449,0
1494527480154473601,0,449,0,449,0
1494527480174302629,0,449,0,449,0
1494527480203711664,0,449,0,449,0
1494527480214309094,0,449,0,449,0
1494527480233452253,0,449,0,449,0
1494527480257578214,0,449,0,449,0
1494527480273550657,0,449,0,449,0
1494527480294148235,0,449,0,449,0
1494527480322979600,0,449,0,449,0
1494527480340306044,0,449,0,449,0
1494527480359299147,0,449,0,449,0
1494527480374702242,0,449,0,449,0
1494527480393364502,0,449,0,449,0
1494527480413046256,0,449,0,449,0
1494527480433543227,0,449,0,449,0
1494527480453539314,0,449,0,449,0
1494527480477821847,0,449,0,449,0
1494527480493913529,0,449,0,449,0
1494527480513376200,0,449,0,449,0
1494527480536929330,0,449,0,449,0
1494527480553032852,0,449,0,449,0
1494527480574282252,0,449,0,449,0
1494527480594956148,0,449,0,449,0
1494527480615121345,0,449,0,449,0
1494527480639272760,0,449,0,449,0
1494527480654363644,0,449,0,449,0
1494527480673049400,0,449,0,449,0
1494527480693916628,0,449,0,449,0
1494527480715977368,0,449,0,449,0
1494527480741596869,0,449,0,449,0
