%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1494449910858338968,0,0,0,0,0
1494449910881374821,0,0,0,0,0
1494449910908189335,0,0,0,0,0
1494449910921390685,0,0,0,0,0
1494449910945864298,0,0,0,0,0
1494449910960374690,0,0,0,0,0
1494449910978708327,0,0,0,0,0
1494449910999624000,0,0,0,0,0
1494449911025566340,0,0,0,0,0
1494449911059783115,0,0,0,0,0
1494449911071774015,0,0,0,0,0
1494449911079666313,0,0,0,0,0
1494449911100207513,0,0,0,0,0
1494449911120219345,0,0,0,0,0
1494449911138757920,0,0,0,0,0
1494449911158441086,0,0,0,0,0
1494449911179487818,0,0,0,0,0
1494449911202037922,0,0,0,0,0
1494449911228433653,0,0,0,0,0
1494449911238194648,0,0,0,0,0
1494449911259427776,0,0,0,0,0
1494449911278959145,0,0,0,0,0
1494449911339593531,0,0,0,0,0
1494449911351302659,0,0,0,0,0
1494449911351307566,0,0,0,0,0
1494449911359896236,0,0,0,0,0
1494449911379177872,0,0,0,0,0
1494449911399813819,0,0,0,0,0
1494449911427680095,0,0,0,0,0
1494449911439177717,0,0,0,0,0
1494449911460163956,0,0,0,0,0
1494449911479158020,0,0,0,0,0
1494449911499115396,0,0,0,0,0
1494449911519011093,0,0,0,0,0
1494449911539200107,0,0,0,0,0
1494449911562217767,0,0,0,0,0
1494449911578932736,0,0,0,0,0
1494449911598638099,0,0,0,0,0
1494449911621020011,0,0,0,0,0
1494449911640442165,0,0,0,0,0
1494449911662219961,0,0,0,0,0
1494449911683449710,0,0,0,0,0
1494449911702364509,0,0,0,0,0
1494449911722166301,0,0,0,0,0
1494449911739782627,0,0,0,0,0
1494449911760185991,0,0,0,0,0
1494449911784158470,0,0,0,0,0
1494449911801519055,0,0,0,0,0
1494449911821337912,0,0,0,0,0
1494449911843224458,0,0,0,0,0
1494449911862170515,0,0,0,0,0
1494449912089928712,0,0,0,0,0
1494449912089943286,0,0,0,0,0
1494449912090235198,0,0,0,0,0
1494449912090242484,0,0,0,0,0
1494449912090337021,0,0,0,0,0
1494449912090344510,0,0,0,0,0
1494449912090351887,0,0,0,0,0
1494449912090359324,0,0,0,0,0
1494449912090373117,0,0,0,0,0
1494449912090379492,0,0,0,0,0
1494449912090388937,0,0,0,0,0
1494449912099873196,0,0,0,0,0
1494449912119383507,0,0,0,0,0
1494449912148142504,0,0,0,0,0
1494449912161770969,0,0,0,0,0
1494449912180570065,0,0,0,0,0
1494449912203309807,0,0,0,0,0
1494449912221837879,0,0,0,0,0
1494449912239485633,0,0,0,0,0
1494449912258953709,0,0,0,0,0
1494449912278707703,0,0,0,0,0
1494449912302897695,0,0,0,0,0
1494449912322094975,0,0,0,0,0
1494449912342030439,0,0,0,0,0
1494449912363031827,0,0,0,0,0
1494449912380807880,0,0,0,0,0
1494449912400563231,0,0,0,0,0
1494449912419842304,0,0,0,0,0
1494449912444630249,0,0,0,0,0
1494449912460123326,0,0,0,0,0
1494449912480245069,0,0,0,0,0
1494449912711568978,0,0,0,0,0
1494449912711589012,0,0,0,0,0
1494449912711599286,0,0,0,0,0
1494449912711606403,0,0,0,0,0
1494449912711680442,0,0,0,0,0
1494449912711688388,0,0,0,0,0
1494449912711706882,0,0,0,0,0
1494449912711713349,0,0,0,0,0
1494449912711720004,0,0,0,0,0
1494449912711742498,0,0,0,0,0
1494449912711763836,0,0,0,0,0
1494449912723669399,0,0,0,0,0
1494449912741962437,0,0,0,0,0
1494449912762112923,0,0,0,0,0
1494449912785567292,0,0,0,0,0
1494449912805234107,0,0,0,0,0
1494449912822594014,0,0,0,0,0
1494449912841952232,0,0,0,0,0
1494449912861857508,0,0,0,0,0
1494449912880519635,0,0,0,0,0
1494449912901756697,0,0,0,0,0
1494449912922491783,0,0,0,0,0
1494449912941143739,0,0,0,0,0
1494449912965002528,0,0,0,0,0
1494449912980932927,0,0,0,0,0
1494449913001162031,0,0,0,0,0
1494449913021322489,0,0,0,0,0
1494449913042282735,0,0,0,0,0
1494449913065758680,0,0,0,0,0
1494449913080792982,0,0,0,0,0
1494449913100463130,0,0,0,0,0
1494449913122796917,0,0,0,0,0
1494449913141159667,0,0,0,0,0
1494449913161198800,0,0,0,0,0
1494449913182377935,0,0,0,0,0
1494449913200618028,0,0,0,0,0
1494449913224238605,0,0,0,0,0
1494449913241725332,0,0,0,0,0
1494449913263567740,0,0,0,0,0
1494449913282624248,0,0,0,0,0
1494449913302744600,0,0,0,0,0
1494449913531312818,0,0,0,0,0
1494449913531336641,0,0,0,0,0
1494449913531349503,0,0,0,0,0
1494449913531359106,0,0,0,0,0
1494449913531366901,0,0,0,0,0
1494449913531372399,0,0,0,0,0
1494449913531377303,0,0,0,0,0
1494449913531387496,0,0,0,0,0
1494449913531393595,0,0,0,0,0
1494449913531465615,0,0,0,0,0
1494449913531551931,0,0,0,0,0
1494449913541792342,0,0,0,0,0
1494449913561320343,0,0,0,0,0
1494449913582812805,0,0,0,0,0
1494449913601252351,0,0,0,0,0
1494449913640297347,0,0,0,0,0
1494449913642686699,0,0,0,0,0
1494449913662181241,0,0,0,0,0
1494449913682282671,0,0,0,0,0
1494449913704242555,0,0,0,0,0
1494449913723244972,0,0,0,0,0
1494449913742200028,0,0,0,0,0
1494449913761471714,0,0,0,0,0
1494449913783159212,0,0,0,0,0
1494449913801205433,0,0,0,0,0
1494449913821116196,0,0,0,0,0
1494449913842395857,0,0,0,0,0
1494449913861976612,0,0,0,0,0
1494449913886092241,0,0,0,0,0
1494449913909751027,0,0,0,0,0
1494449913923260381,0,0,0,0,0
1494449913942928465,0,0,0,0,0
1494449913961429943,0,0,0,0,0
1494449913986632539,0,0,0,0,0
1494449914001912065,0,0,0,0,0
1494449914025700208,0,0,0,0,0
1494449914041491923,0,0,0,0,0
1494449914062415594,0,0,0,0,0
1494449914082823839,0,0,0,0,0
1494449914102011050,0,0,0,0,0
1494449914122729967,0,0,0,0,0
1494449914141422043,0,0,0,0,0
1494449914161085682,0,0,0,0,0
1494449914180694992,0,0,0,0,0
1494449914201397502,0,0,0,0,0
1494449914223882195,0,0,0,0,0
1494449914241488858,0,0,0,0,0
1494449914262785296,0,0,0,0,0
1494449914281702459,0,0,0,0,0
1494449914301363694,0,0,0,0,0
1494449914321664069,0,0,0,0,0
1494449914344043020,0,0,0,0,0
1494449914361782831,0,0,0,0,0
1494449914381955910,0,0,0,0,0
1494449914403120437,0,0,0,0,0
1494449914422750642,0,0,0,0,0
1494449914443282220,0,0,0,0,0
1494449914463297105,0,0,0,0,0
1494449914481985724,0,0,0,0,0
1494449914501059734,0,0,0,0,0
1494449914522999089,0,0,0,0,0
1494449914542478456,0,0,0,0,0
1494449914561463780,0,0,0,0,0
1494449914582014057,0,0,0,0,0
1494449914602898333,0,0,0,0,0
1494449914621849406,0,0,0,0,0
1494449914646208899,0,0,0,0,0
1494449914663327493,0,0,0,0,0
1494449914684008823,0,0,0,0,0
1494449914705730700,0,0,0,0,0
1494449914722634467,0,0,0,0,0
1494449914743503902,0,0,0,0,0
1494449914770314371,0,0,0,0,0
1494449914786874699,0,0,0,0,0
1494449914806728405,0,0,0,0,0
1494449914824191892,0,0,0,0,0
1494449914843075387,0,0,0,0,0
1494449914864442688,0,0,0,0,0
1494449914885326218,0,0,0,0,0
1494449914908820372,0,0,0,0,0
1494449914922236382,0,0,0,0,0
1494449914943089754,0,0,0,0,0
1494449914964790324,0,0,0,0,0
1494449914981948591,0,0,0,0,0
1494449915011841236,0,0,0,0,0
1494449915026885806,0,0,0,0,0
1494449915041922357,0,0,0,0,0
1494449915062860322,0,0,0,0,0
1494449915082485121,0,0,0,0,0
1494449915106455071,0,0,0,0,0
1494449915127551515,0,0,0,0,0
1494449915145658170,0,0,0,0,0
1494449915163778328,0,0,0,0,0
1494449915182116201,0,0,0,0,0
1494449915203090002,0,0,0,0,0
1494449915223097237,0,0,0,0,0
1494449915247425726,0,0,0,0,0
1494449915265902296,0,0,0,0,0
1494449915285123146,0,0,0,0,0
1494449915305993799,0,0,0,0,0
1494449915326808911,0,0,0,0,0
1494449915350385149,0,0,0,0,0
1494449915370797533,0,0,0,0,0
1494449915387563644,0,0,0,0,0
1494449915408978168,0,0,0,0,0
1494449915430599251,0,0,0,0,0
1494449915443590773,0,0,0,0,0
1494449915463334751,0,0,0,0,0
1494449915483140880,0,0,0,0,0
1494449915503162202,0,-37,1,0,-330
1494449915523579589,0,-37,1,0,-330
1494449915545076861,0,-37,1,0,-330
1494449915563885498,0,-37,1,0,-330
1494449915585055378,0,-37,1,0,-330
1494449915602641088,0,-37,1,0,-330
1494449915626940905,0,-37,1,0,-330
1494449915644007427,0,-37,1,0,-330
1494449915666810709,0,-37,1,0,-330
1494449915685606371,0,-37,1,0,-330
1494449915704337325,0,-37,1,0,-330
1494449915728417467,0,-37,1,0,-330
1494449915743836254,0,-37,1,0,-330
1494449915762818791,0,-37,1,0,-330
1494449915787373512,0,-37,1,0,-330
1494449915802985726,0,-37,1,0,-330
1494449915836060593,0,-37,1,0,-330
1494449915848893328,0,-37,1,0,-330
1494449915886701338,0,-37,1,0,-330
1494449915886718133,0,-37,1,0,-330
1494449915906080656,0,-37,1,0,-330
1494449915932872289,0,-37,1,0,-330
1494449915950470822,0,-37,1,0,-330
1494449915964625476,0,-37,1,0,-330
1494449915985242502,0,-37,1,0,-330
1494449916004605145,0,-37,1,0,-330
1494449916024224558,0,-37,1,0,-330
1494449916044036191,0,-37,1,0,-330
1494449916063667225,0,-37,1,0,-330
1494449916084487941,0,-37,1,0,-330
1494449916104962408,0,-75,1,0,-660
1494449916123648165,0,-75,1,0,-660
1494449916144244458,0,-75,1,0,-660
1494449916162834351,0,-75,1,0,-660
1494449916183961367,0,-75,1,0,-660
1494449916204511631,0,-75,1,0,-660
1494449916223662520,0,-75,1,0,-660
1494449916243019827,0,-75,1,0,-660
1494449916263307618,0,-75,1,0,-660
1494449916282837063,0,-75,1,0,-660
1494449916304971097,0,-75,1,0,-660
1494449916324540239,0,-75,1,0,-660
1494449916344563746,0,-75,1,0,-660
1494449916363417067,0,-75,1,0,-660
1494449916385277767,0,-75,1,0,-660
1494449916403132273,0,-113,1,0,-990
1494449916427847280,0,-113,1,0,-990
1494449916443999149,0,-113,1,0,-990
1494449916464673357,0,-113,1,0,-990
1494449916484735702,0,-113,1,0,-990
1494449916504342214,0,-113,1,0,-990
1494449916528121141,0,-113,1,0,-990
1494449916547338367,0,-113,1,0,-990
1494449916563665084,0,-113,1,0,-990
1494449916584313238,0,-113,1,0,-990
1494449916604981809,0,-113,1,0,-990
1494449916624725705,0,-113,1,0,-990
1494449916649593941,0,-113,1,0,-990
1494449916664624952,0,-113,1,0,-990
1494449916686945712,0,-113,1,0,-990
1494449916723067531,0,-113,1,0,-990
1494449916739248981,0,-113,1,0,-990
1494449916745690112,0,-113,1,0,-990
1494449916764724019,0,-113,1,0,-990
1494449916783650815,0,-113,1,0,-990
1494449916803870443,0,-151,1,0,-1320
1494449916824115510,0,-151,1,0,-1320
1494449916843359270,0,-151,1,0,-1320
1494449916866028276,0,-151,1,0,-1320
1494449916884449705,0,-151,1,0,-1320
1494449916904063850,0,-151,1,0,-1320
1494449916923642671,0,-151,1,0,-1320
1494449916946006451,0,-151,1,0,-1320
1494449916965318219,0,-151,1,0,-1320
1494449916984995918,0,-151,1,0,-1320
1494449917004064381,0,-151,1,0,-1320
1494449917025027014,0,-151,1,0,-1320
1494449917044007975,0,-151,1,0,-1320
1494449917065012848,0,-151,1,0,-1320
1494449917085015078,0,-151,1,0,-1320
1494449917106940705,0,-151,1,0,-1320
1494449917126021090,0,-151,1,0,-1320
1494449917148149246,0,-151,1,0,-1320
1494449917165585155,0,-151,1,0,-1320
1494449917188359192,0,-151,1,0,-1320
1494449917210238769,0,-151,1,0,-1320
1494449917228736609,0,-151,1,0,-1320
1494449917246707299,0,-151,1,0,-1320
1494449917267431261,0,-151,1,0,-1320
1494449917285895647,0,-151,1,0,-1320
1494449917305645643,0,-151,1,0,-1320
1494449917326719059,0,-151,1,0,-1320
1494449917347793442,0,-151,1,0,-1320
1494449917369011209,0,-151,1,0,-1320
1494449917386145176,0,-151,1,0,-1320
1494449917404380273,0,-113,1,0,-990
1494449917425657442,0,-113,1,0,-990
1494449917444524888,0,-113,1,0,-990
1494449917469139792,0,-113,1,0,-990
1494449917485546953,0,-113,1,0,-990
1494449917505882166,0,-113,1,0,-990
1494449917525515809,0,-113,1,0,-990
1494449917544705620,0,-113,1,0,-990
1494449917570363156,0,-113,1,0,-990
1494449917591594046,0,-113,1,0,-990
1494449917604296444,0,-113,1,0,-990
1494449917625413702,0,-113,1,0,-990
1494449917644269570,0,-113,1,0,-990
1494449917664491024,0,-113,1,0,-990
1494449917685608591,0,-113,1,0,-990
1494449917719101533,0,-113,1,0,-990
1494449917732156115,0,-113,1,0,-990
1494449917746956300,0,-113,1,0,-990
1494449917766695903,0,-113,1,0,-990
1494449917788177726,0,-113,1,0,-990
1494449917806561123,0,-113,1,0,-990
1494449917825490648,0,-113,1,0,-990
1494449917846135777,0,-113,1,0,-990
1494449917867261617,0,-113,1,0,-990
1494449917886966388,0,-113,1,0,-990
1494449917904413448,0,-113,1,0,-990
1494449917924609437,0,-113,1,0,-990
1494449917944552822,0,-113,1,0,-990
1494449917965380553,0,-113,1,0,-990
1494449917985566458,0,-113,1,0,-990
1494449918016270358,0,-75,1,0,-659
1494449918025574679,0,-75,1,0,-659
1494449918045336317,0,-75,1,0,-659
1494449918065718633,0,-75,1,0,-659
1494449918085960866,0,-75,1,0,-659
1494449918105370906,0,-75,1,0,-659
1494449918125416893,0,-75,1,0,-659
1494449918146897217,0,-75,1,0,-659
1494449918165932540,0,-75,1,0,-659
1494449918186814503,0,-75,1,0,-659
1494449918211682091,0,-75,1,0,-659
1494449918230641313,0,-75,1,0,-659
1494449918245686116,0,-75,1,0,-659
1494449918265659380,0,-75,1,0,-659
1494449918288643390,0,-75,1,0,-659
1494449918304746683,0,-37,1,0,-329
1494449918325509214,0,-37,1,0,-329
1494449918348804271,0,-37,1,0,-329
1494449918370233941,0,-37,1,0,-329
1494449918391047230,0,-37,1,0,-329
1494449918405125502,0,-37,1,0,-329
1494449918425100571,0,-37,1,0,-329
1494449918445356828,0,-37,1,0,-329
1494449918477064121,0,-37,1,0,-329
1494449918496474046,0,-37,1,0,-329
1494449918517628243,0,-37,1,0,-329
1494449918558413872,0,-37,1,0,-329
1494449918558437910,0,-37,1,0,-329
1494449918566688482,0,-37,1,0,-329
1494449918589000235,0,-37,1,0,-329
1494449918645200679,0,-37,1,0,-329
1494449918645213331,0,-37,1,0,-329
1494449918648615825,0,-37,1,0,-329
1494449918665439769,0,-37,1,0,-329
1494449918687269778,0,-37,1,0,-329
1494449918706647107,0,-37,1,0,-329
1494449918726314041,0,-37,1,0,-329
1494449918750833433,0,-37,1,0,-329
1494449918766554765,0,-37,1,0,-329
1494449918787830909,0,-37,1,0,-329
1494449918808062179,0,0,0,0,0
1494449918829727916,0,0,0,0,0
1494449918846529185,0,0,0,0,0
1494449918867324372,0,0,0,0,0
1494449918887466875,0,0,0,0,0
1494449918910618640,0,0,0,0,0
1494449918926846847,0,0,0,0,0
1494449918946839254,0,0,0,0,0
1494449918966845824,0,0,0,0,0
1494449918986978118,0,0,0,0,0
1494449919007923237,0,0,0,0,0
1494449919028208186,0,0,0,0,0
1494449919048184875,0,0,0,0,0
1494449919066097363,0,0,0,0,0
1494449919087288565,0,0,0,0,0
1494449919108209747,0,0,0,0,0
1494449919126580961,0,0,0,0,0
1494449919149293824,0,0,0,0,0
1494449919171324868,0,0,0,0,0
1494449919187592310,0,0,0,0,0
1494449919210052088,0,0,0,0,0
1494449919226356998,0,0,0,0,0
1494449919246589831,0,0,0,0,0
1494449919268042992,0,0,0,0,0
1494449919286983385,0,0,0,0,0
1494449919310774697,0,50,0,50,0
1494449919326930521,0,50,0,50,0
1494449919345834108,0,50,0,50,0
1494449919371254710,0,50,0,50,0
1494449919394430772,0,50,0,50,0
1494449919414440237,0,50,0,50,0
1494449919429727472,0,50,0,50,0
1494449919449842491,0,50,0,50,0
1494449919473127838,0,50,0,50,0
1494449919497093100,0,50,0,50,0
1494449919517005379,0,50,0,50,0
1494449919541364849,0,50,0,50,0
1494449919566156381,0,50,0,50,0
1494449919568847364,0,50,0,50,0
1494449919587171202,0,50,0,50,0
1494449919607859571,0,50,0,50,0
1494449919627236121,0,50,0,50,0
1494449919674495423,0,50,0,50,0
1494449919681856406,0,50,0,50,0
1494449919687865682,0,50,0,50,0
1494449919706532039,0,50,0,50,0
1494449919726834441,0,50,0,50,0
1494449919746629435,0,50,0,50,0
1494449920180119049,0,50,0,50,0
1494449920180128485,0,50,0,50,0
1494449920180137973,0,50,0,50,0
1494449920180150055,0,50,0,50,0
1494449920180165064,0,50,0,50,0
1494449920180176005,0,50,0,50,0
1494449920180184341,0,50,0,50,0
1494449920180200573,0,50,0,50,0
1494449920180208028,0,50,0,50,0
1494449920180222494,0,50,0,50,0
1494449920180238183,0,50,0,50,0
1494449920184270753,0,100,0,100,0
1494449920184288875,0,100,0,100,0
1494449920184303475,0,100,0,100,0
1494449920184398067,0,100,0,100,0
1494449920184414859,0,100,0,100,0
1494449920184502094,0,100,0,100,0
1494449920184524105,0,100,0,100,0
1494449920184542908,0,100,0,100,0
1494449920184565146,0,100,0,100,0
1494449920184632836,0,100,0,100,0
1494449920188174105,0,100,0,100,0
1494449920206497248,0,150,0,150,0
1494449920233891386,0,150,0,150,0
1494449920248867068,0,150,0,150,0
1494449920269020929,0,150,0,150,0
1494449920287948115,0,200,0,200,0
1494449920308101064,0,200,0,200,0
1494449920329257820,0,200,0,200,0
1494449920356894016,0,200,0,200,0
1494449920371326848,0,200,0,200,0
1494449920388694073,0,200,0,200,0
1494449920407595275,0,200,0,200,0
1494449920427984049,0,200,0,200,0
1494449920447516638,0,200,0,200,0
1494449920471301349,0,200,0,200,0
1494449920490931323,0,250,0,250,0
1494449920509935368,0,250,0,250,0
1494449920530353352,0,250,0,250,0
1494449920550456004,0,250,0,250,0
1494449920567994857,0,250,0,250,0
1494449920587940503,0,250,0,250,0
1494449920609044166,0,250,0,250,0
1494449920627765424,0,250,0,250,0
1494449920648717815,0,250,0,250,0
1494449920670646738,0,250,0,250,0
1494449920689583626,0,300,0,300,0
1494449920708820503,0,300,0,300,0
1494449920728203537,0,300,0,300,0
1494449920749845651,0,300,0,300,0
1494449920778389495,0,300,0,300,0
1494449920790255805,0,350,0,350,0
1494449920808002878,0,350,0,350,0
1494449920828143139,0,350,0,350,0
1494449920848702841,0,350,0,350,0
1494449920868224581,0,350,0,350,0
1494449920891805751,0,350,0,350,0
1494449920911138203,0,350,0,350,0
1494449920931162672,0,350,0,350,0
1494449920951657753,0,350,0,350,0
1494449920967574398,0,350,0,350,0
1494449920989117282,0,399,0,399,0
1494449921008280569,0,399,0,399,0
1494449921033224031,0,399,0,399,0
1494449921053738329,0,399,0,399,0
1494449921070227520,0,399,0,399,0
1494449921088560677,0,399,0,399,0
1494449921111074614,0,399,0,399,0
1494449921128821514,0,399,0,399,0
1494449921157990620,0,399,0,399,0
1494449921168633645,0,399,0,399,0
1494449921192330553,0,399,0,399,0
1494449921208738694,0,399,0,399,0
1494449921228383581,0,399,0,399,0
1494449921251532244,0,399,0,399,0
1494449921270592693,0,399,0,399,0
1494449921290207645,0,399,0,399,0
1494449921309974158,0,399,0,399,0
1494449921331723726,0,399,0,399,0
1494449921349742168,0,399,0,399,0
1494449921368408517,0,399,0,399,0
1494449921392813282,0,399,0,399,0
1494449921410434873,0,399,0,399,0
1494449921429488025,0,399,0,399,0
1494449921450317344,0,399,0,399,0
1494449921468900407,0,399,0,399,0
1494449921490093568,0,399,0,399,0
1494449921509401700,0,399,0,399,0
1494449921529456822,0,399,0,399,0
1494449921552133383,0,399,0,399,0
1494449921570993680,0,399,0,399,0
1494449921592690638,0,399,0,399,0
1494449921611128147,0,399,0,399,0
1494449921631928278,0,399,0,399,0
1494449921648599838,0,399,0,399,0
1494449921668158498,0,399,0,399,0
1494449921688605842,0,399,0,399,0
1494449921709660890,0,399,0,399,0
1494449921732908241,0,399,0,399,0
1494449921748957184,0,399,0,399,0
1494449921770104347,0,399,0,399,0
1494449921790370637,0,399,0,399,0
1494449921809632177,0,399,0,399,0
1494449921840163545,0,399,0,399,0
1494449921850355372,0,399,0,399,0
1494449921873085738,0,399,0,399,0
1494449921889263951,0,399,0,399,0
1494449921909946556,0,399,0,399,0
1494449921930807281,0,399,0,399,0
1494449921953470702,0,399,0,399,0
1494449921975369364,0,399,0,399,0
1494449921989808205,0,399,0,399,0
1494449922011424501,0,399,0,399,0
1494449922030403508,0,399,0,399,0
1494449922049767189,0,399,0,399,0
1494449922069778300,0,399,0,399,0
1494449922091921058,0,399,0,399,0
1494449922109189406,0,399,0,399,0
1494449922129742290,0,399,0,399,0
1494449922153487248,0,399,0,399,0
1494449922172782928,0,399,0,399,0
1494449922190974266,0,399,0,399,0
1494449922210405808,0,399,0,399,0
1494449922230138925,0,399,0,399,0
1494449922249874990,0,399,0,399,0
1494449922270201676,0,399,0,399,0
1494449922290969098,0,399,0,399,0
1494449922310434436,0,399,0,399,0
1494449922335711046,0,399,0,399,0
1494449922352384389,0,399,0,399,0
1494449922371235014,0,399,0,399,0
1494449922390184870,0,399,0,399,0
1494449922410207500,0,399,0,399,0
1494449922429573383,0,399,0,399,0
1494449922452767173,0,399,0,399,0
1494449922473515816,0,399,0,399,0
1494449922490599571,0,399,0,399,0
1494449922509137827,0,399,0,399,0
1494449922529808814,0,399,0,399,0
1494449922551354034,0,399,0,399,0
1494449922570101160,0,399,0,399,0
1494449922591126564,0,399,0,399,0
1494449922610685950,0,399,0,399,0
1494449922630141812,0,399,0,399,0
1494449922649059449,0,399,0,399,0
1494449922672774863,0,399,0,399,0
1494449922694145951,0,399,0,399,0
1494449922712182697,0,399,0,399,0
1494449922731594793,0,399,0,399,0
1494449922750862987,0,399,0,399,0
1494449922769827718,0,399,0,399,0
1494449922793765152,0,399,0,399,0
1494449922810445860,0,399,0,399,0
1494449922835185758,0,399,0,399,0
1494449922853300447,0,399,0,399,0
1494449922870918557,0,399,0,399,0
1494449922894781506,0,399,0,399,0
1494449922911641269,0,399,0,399,0
1494449922929997215,0,399,0,399,0
1494449922955248398,0,399,0,399,0
