%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1494450180467628807,0.0,0.0,0.0,0.0,0.0,0.0
1494450181366897718,0.0,0.0,0.0,0.0,0.0,0.0
1494450181465215832,0.0,0.0,0.0,0.0,0.0,0.0
1494450181901556367,0.0,0.0,0.0,0.0,0.0,0.0
1494450181970657554,0.0,0.0,0.0,0.0,0.0,0.0
1494450182268569971,0.0,0.0,0.0,0.0,0.0,0.0
1494450182468463643,0.0,0.0,0.0,0.0,0.0,0.0
1494450182790371525,0.0,0.0,0.0,0.0,0.0,0.0
1494450183064889043,0.0,0.0,0.0,0.0,0.0,0.0
1494450183166092629,0.0,0.0,0.0,0.0,0.0,0.0
1494450183265090078,0.0,0.0,0.0,0.0,0.0,0.0
1494450183365816249,0.0,0.0,0.0,0.0,0.0,0.0
1494450183466219938,0.0,0.0,0.0,0.0,0.0,0.0
1494450183564975779,0.0,0.0,0.0,0.0,0.0,0.0
1494450183965821796,0.0,0.0,0.0,0.0,0.0,0.0
1494450184066366762,0.0,0.0,0.0,0.0,0.0,0.0
1494450184171492679,0.0,0.0,0.0,0.0,0.0,0.0
1494450184265775729,0.0,0.0,0.0,0.0,0.0,0.0
1494450184666795189,0.0,0.0,0.0,0.0,0.0,0.0
1494450184782538153,0.0,0.0,0.0,0.0,0.0,0.0
1494450184865916609,0.0,0.0,0.0,0.0,0.0,0.0
1494450184965845326,0.0,0.0,0.0,0.0,0.0,0.0
1494450185365614861,0.0,0.0,0.0,0.0,0.0,0.0
1494450185466543383,0.0,0.0,0.0,0.0,0.0,0.0
1494450185565022035,0.0,0.0,0.0,0.0,0.0,0.0
1494450185665595193,0.0,0.0,0.0,0.0,0.0,0.0
1494450185765216579,0.0,0.0,0.0,0.0,0.0,0.0
