%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1494527337850195359,0.25,0.0,0.0,0.0,0.0,-1.32
1494527337960391424,0.25,0.0,0.0,0.0,0.0,-0.99
1494527338056881026,0.25,0.0,0.0,0.0,0.0,-0.99
1494527338150128670,0.25,0.0,0.0,0.0,0.0,-0.66
1494527338250342723,0.25,0.0,0.0,0.0,0.0,-0.66
1494527338351016680,0.25,0.0,0.0,0.0,0.0,-0.66
1494527338450736358,0.25,0.0,0.0,0.0,0.0,-0.66
1494527338557371608,0.25,0.0,0.0,0.0,0.0,-0.66
1494527338650166629,0.25,0.0,0.0,0.0,0.0,-0.66
1494527338750170639,0.25,0.0,0.0,0.0,0.0,-0.33
1494527338850126855,0.25,0.0,0.0,0.0,0.0,-0.33
1494527338950324374,0.25,0.0,0.0,0.0,0.0,-0.33
1494527339051046248,0.25,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527339150249314,0.25,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527339250071615,0.3,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527339350220421,0.3,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527339452179436,0.35,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527339550038907,0.35,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527339650284135,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527339750427923,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527339852100284,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527339950174645,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527340050221537,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527340150513803,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527340250028995,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527340350087102,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527340451553071,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527340555904630,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527340650488138,0.4,0.0,0.0,0.0,0.0,0.33
1494527340750439333,0.4,0.0,0.0,0.0,0.0,0.33
1494527340850143849,0.4,0.0,0.0,0.0,0.0,0.33
1494527340951061057,0.4,0.0,0.0,0.0,0.0,0.33
1494527341050069611,0.4,0.0,0.0,0.0,0.0,0.33
1494527341152457763,0.4,0.0,0.0,0.0,0.0,0.33
1494527341250001840,0.4,0.0,0.0,0.0,0.0,0.33
1494527341351328360,0.4,0.0,0.0,0.0,0.0,0.33
1494527341449967900,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527341550330628,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527341655943915,0.4,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527341750193721,0.4,0.0,0.0,0.0,0.0,-0.33
1494527341849927926,0.4,0.0,0.0,0.0,0.0,-0.33
1494527341956167648,0.4,0.0,0.0,0.0,0.0,-0.33
1494527342050128415,0.4,0.0,0.0,0.0,0.0,-0.33
1494527342150520620,0.4,0.0,0.0,0.0,0.0,-0.33
1494527342250496341,0.4,0.0,0.0,0.0,0.0,-0.66
1494527342349996005,0.4,0.0,0.0,0.0,0.0,-0.66
1494527342450071334,0.4,0.0,0.0,0.0,0.0,-0.99
1494527342553022435,0.4,0.0,0.0,0.0,0.0,-0.99
1494527342650684972,0.4,0.0,0.0,0.0,0.0,-1.32
1494527342750755716,0.4,0.0,0.0,0.0,0.0,-1.32
1494527342850187105,0.4,0.0,0.0,0.0,0.0,-1.32
1494527342950493484,0.4,0.0,0.0,0.0,0.0,-1.32
1494527343050282656,0.4,0.0,0.0,0.0,0.0,-1.32
1494527343150538524,0.4,0.0,0.0,0.0,0.0,-1.32
1494527343250092414,0.4,0.0,0.0,0.0,0.0,-1.32
1494527343350016105,0.4,0.0,0.0,0.0,0.0,-1.32
1494527343451448404,0.4,0.0,0.0,0.0,0.0,-0.99
1494527343551396585,0.4,0.0,0.0,0.0,0.0,-0.99
1494527343650722646,0.4,0.0,0.0,0.0,0.0,-0.66
1494527343753261441,0.4,0.0,0.0,0.0,0.0,-0.66
1494527343850100720,0.4,0.0,0.0,0.0,0.0,-0.66
1494527343950074164,0.4,0.0,0.0,0.0,0.0,-0.33
1494527344050604525,0.4,0.0,0.0,0.0,0.0,-0.33
1494527344150559390,0.4,0.0,0.0,0.0,0.0,-0.33
1494527344250184510,0.4,0.0,0.0,0.0,0.0,-0.33
1494527344349870053,0.4,0.0,0.0,0.0,0.0,-0.33
1494527344449991817,0.4,0.0,0.0,0.0,0.0,-0.33
1494527344550291572,0.35,0.0,0.0,0.0,0.0,-0.33
1494527344650401366,0.35,0.0,0.0,0.0,0.0,-0.33
1494527344772390198,0.3,0.0,0.0,0.0,0.0,-0.33
1494527344855480311,0.3,0.0,0.0,0.0,0.0,-0.33
1494527344950033863,0.3,0.0,0.0,0.0,0.0,-0.33
1494527345052026630,0.3,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527345149746071,0.3,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527345250072160,0.3,0.0,0.0,0.0,0.0,0.33
1494527345349894405,0.3,0.0,0.0,0.0,0.0,0.33
1494527345454030118,0.3,0.0,0.0,0.0,0.0,0.33
1494527345549917407,0.3,0.0,0.0,0.0,0.0,0.66
1494527345650602026,0.3,0.0,0.0,0.0,0.0,0.66
1494527345750118346,0.3,0.0,0.0,0.0,0.0,0.66
1494527345849966998,0.3,0.0,0.0,0.0,0.0,0.66
1494527345949933453,0.3,0.0,0.0,0.0,0.0,0.66
1494527346050159881,0.3,0.0,0.0,0.0,0.0,0.33
1494527346150119447,0.3,0.0,0.0,0.0,0.0,0.33
1494527346250372063,0.3,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527346349901756,0.3,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527346450092876,0.3,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527346549995610,0.3,0.0,0.0,0.0,0.0,-0.33
1494527346657795582,0.3,0.0,0.0,0.0,0.0,-0.33
1494527346758724085,0.3,0.0,0.0,0.0,0.0,-0.66
1494527346850087311,0.3,0.0,0.0,0.0,0.0,-0.66
1494527346950199779,0.3,0.0,0.0,0.0,0.0,-0.66
1494527347050530058,0.3,0.0,0.0,0.0,0.0,-0.66
1494527347149788710,0.3,0.0,0.0,0.0,0.0,-0.66
1494527347250851441,0.3,0.0,0.0,0.0,0.0,-0.66
1494527347350195567,0.3,0.0,0.0,0.0,0.0,-0.66
1494527347451409072,0.3,0.0,0.0,0.0,0.0,-0.99
1494527347549826478,0.3,0.0,0.0,0.0,0.0,-0.99
1494527347650099737,0.3,0.0,0.0,0.0,0.0,-0.99
1494527347749943355,0.3,0.0,0.0,0.0,0.0,-0.99
1494527347856369696,0.3,0.0,0.0,0.0,0.0,-0.99
1494527347951725107,0.3,0.0,0.0,0.0,0.0,-0.66
1494527348050357904,0.3,0.0,0.0,0.0,0.0,-0.66
1494527348156247658,0.3,0.0,0.0,0.0,0.0,-0.66
1494527348249768299,0.3,0.0,0.0,0.0,0.0,-0.33
1494527348349813857,0.3,0.0,0.0,0.0,0.0,-0.33
1494527348472496012,0.3,0.0,0.0,0.0,0.0,-0.33
1494527348550025219,0.3,0.0,0.0,0.0,0.0,-0.33
1494527348649875283,0.35,0.0,0.0,0.0,0.0,-0.33
1494527348750384313,0.35,0.0,0.0,0.0,0.0,-0.33
1494527348850655080,0.35,0.0,0.0,0.0,0.0,-0.33
1494527348952911452,0.4,0.0,0.0,0.0,0.0,-0.33
1494527349053958124,0.4,0.0,0.0,0.0,0.0,-0.33
1494527349150077763,0.45,0.0,0.0,0.0,0.0,-0.33
1494527349251800370,0.45,0.0,0.0,0.0,0.0,-0.33
1494527349349719352,0.45,0.0,0.0,0.0,0.0,-0.33
1494527349449752024,0.45,0.0,0.0,0.0,0.0,-0.66
1494527349550705530,0.45,0.0,0.0,0.0,0.0,-0.66
1494527349649907405,0.45,0.0,0.0,0.0,0.0,-0.66
1494527349749794647,0.45,0.0,0.0,0.0,0.0,-0.66
1494527349862724599,0.45,0.0,0.0,0.0,0.0,-0.66
1494527349950664103,0.45,0.0,0.0,0.0,0.0,-0.66
1494527350051486785,0.45,0.0,0.0,0.0,0.0,-0.99
1494527350149763159,0.45,0.0,0.0,0.0,0.0,-0.99
1494527350250050350,0.45,0.0,0.0,0.0,0.0,-0.99
1494527350349981891,0.45,0.0,0.0,0.0,0.0,-0.99
1494527350450122508,0.45,0.0,0.0,0.0,0.0,-0.99
1494527350549755959,0.45,0.0,0.0,0.0,0.0,-0.99
1494527350650724054,0.45,0.0,0.0,0.0,0.0,-0.99
1494527350750708113,0.45,0.0,0.0,0.0,0.0,-0.99
1494527350850273028,0.45,0.0,0.0,0.0,0.0,-0.99
1494527350953461595,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351050723955,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351149962090,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351251598154,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351350691344,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351450103270,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351550136130,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351656035627,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351750634349,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351849880742,0.45,0.0,0.0,0.0,0.0,-0.99
1494527351950903230,0.45,0.0,0.0,0.0,0.0,-0.99
1494527352051102559,0.45,0.0,0.0,0.0,0.0,-0.99
1494527352150383104,0.45,0.0,0.0,0.0,0.0,-0.99
1494527352249788045,0.45,0.0,0.0,0.0,0.0,-0.99
1494527352349823070,0.45,0.0,0.0,0.0,0.0,-0.99
1494527352452578816,0.45,0.0,0.0,0.0,0.0,-0.99
1494527352550173301,0.45,0.0,0.0,0.0,0.0,-1.32
1494527352650220223,0.45,0.0,0.0,0.0,0.0,-1.32
1494527352749839414,0.45,0.0,0.0,0.0,0.0,-1.32
1494527352849830209,0.45,0.0,0.0,0.0,0.0,-1.32
1494527352950322351,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353050225757,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353150796259,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353251604393,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353354849606,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353450064797,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353550244311,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353650023394,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353750729473,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353852667906,0.45,0.0,0.0,0.0,0.0,-1.32
1494527353950129988,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354049981479,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354150513057,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354250256635,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354350621543,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354452684609,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354550153014,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354650548400,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354750067885,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354850297814,0.45,0.0,0.0,0.0,0.0,-1.32
1494527354950052996,0.45,0.0,0.0,0.0,0.0,-0.99
1494527355058206655,0.45,0.0,0.0,0.0,0.0,-0.99
1494527355152586166,0.45,0.0,0.0,0.0,0.0,-0.99
1494527355254600824,0.45,0.0,0.0,0.0,0.0,-0.66
1494527355350241852,0.45,0.0,0.0,0.0,0.0,-0.66
1494527355450214986,0.45,0.0,0.0,0.0,0.0,-0.33
1494527355552690292,0.45,0.0,0.0,0.0,0.0,-0.33
1494527355650286307,0.45,0.0,0.0,0.0,0.0,-0.33
1494527355750337061,0.45,0.0,0.0,0.0,0.0,-0.33
1494527355850112288,0.45,0.0,0.0,0.0,0.0,-0.66
1494527355950547757,0.45,0.0,0.0,0.0,0.0,-0.66
1494527356050724010,0.45,0.0,0.0,0.0,0.0,-0.66
1494527356150036658,0.45,0.0,0.0,0.0,0.0,-0.66
1494527356250203025,0.45,0.0,0.0,0.0,0.0,-0.99
1494527356350761195,0.45,0.0,0.0,0.0,0.0,-0.99
1494527356450629660,0.45,0.0,0.0,0.0,0.0,-0.99
1494527356553058574,0.45,0.0,0.0,0.0,0.0,-0.99
1494527356650383689,0.45,0.0,0.0,0.0,0.0,-0.99
1494527356763451257,0.45,0.0,0.0,0.0,0.0,-0.99
1494527356849949686,0.45,0.0,0.0,0.0,0.0,-1.32
1494527356951506747,0.45,0.0,0.0,0.0,0.0,-1.32
1494527357049912348,0.45,0.0,0.0,0.0,0.0,-1.32
1494527357150743545,0.45,0.0,0.0,0.0,0.0,-0.99
1494527357250041517,0.45,0.0,0.0,0.0,0.0,-0.99
1494527357350044223,0.45,0.0,0.0,0.0,0.0,-0.66
1494527357451059609,0.45,0.0,0.0,0.0,0.0,-0.66
1494527357552256926,0.45,0.0,0.0,0.0,0.0,-0.33
1494527357655175505,0.45,0.0,0.0,0.0,0.0,-0.33
1494527357750740442,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527357850011956,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527357951267678,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527358050615862,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527358150826174,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527358250143297,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527358350321566,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527358450991052,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527358550893019,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527358658393709,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527358750329299,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527358850354254,0.45,0.0,0.0,0.0,0.0,-0.33
1494527358950272683,0.45,0.0,0.0,0.0,0.0,-0.33
1494527359052020426,0.45,0.0,0.0,0.0,0.0,-0.66
1494527359150325952,0.45,0.0,0.0,0.0,0.0,-0.66
1494527359253485015,0.45,0.0,0.0,0.0,0.0,-0.66
1494527359350513125,0.45,0.0,0.0,0.0,0.0,-0.66
1494527359450454915,0.45,0.0,0.0,0.0,0.0,-0.66
1494527359549995488,0.45,0.0,0.0,0.0,0.0,-0.99
1494527359651016459,0.45,0.0,0.0,0.0,0.0,-0.99
1494527359750738329,0.45,0.0,0.0,0.0,0.0,-0.99
1494527359850914570,0.45,0.0,0.0,0.0,0.0,-0.99
1494527359950186925,0.45,0.0,0.0,0.0,0.0,-0.99
1494527360050173215,0.45,0.0,0.0,0.0,0.0,-0.99
1494527360150343986,0.45,0.0,0.0,0.0,0.0,-0.99
1494527360251549398,0.45,0.0,0.0,0.0,0.0,-0.99
1494527360351606213,0.45,0.0,0.0,0.0,0.0,-0.99
1494527360449938966,0.45,0.0,0.0,0.0,0.0,-0.99
1494527360549912111,0.45,0.0,0.0,0.0,0.0,-0.99
1494527360650107973,0.45,0.0,0.0,0.0,0.0,-0.99
1494527360758869200,0.45,0.0,0.0,0.0,0.0,-0.99
1494527360850654005,0.45,0.0,0.0,0.0,0.0,-0.66
1494527360950905405,0.45,0.0,0.0,0.0,0.0,-0.66
1494527361049947168,0.45,0.0,0.0,0.0,0.0,-0.66
1494527361150080655,0.45,0.0,0.0,0.0,0.0,-0.66
1494527361250765490,0.45,0.0,0.0,0.0,0.0,-0.66
1494527361350434570,0.45,0.0,0.0,0.0,0.0,-0.66
1494527361451598087,0.45,0.0,0.0,0.0,0.0,-0.33
1494527361550091952,0.45,0.0,0.0,0.0,0.0,-0.33
1494527361650151547,0.45,0.0,0.0,0.0,0.0,-0.33
1494527361750820152,0.45,0.0,0.0,0.0,0.0,-0.33
1494527361853147990,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527361950090557,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527362050236420,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527362149941060,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527362254061128,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527362350036599,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527362452040194,0.45,0.0,0.0,0.0,0.0,0.33
1494527362550320907,0.45,0.0,0.0,0.0,0.0,0.33
1494527362649873752,0.45,0.0,0.0,0.0,0.0,0.33
1494527362750506354,0.45,0.0,0.0,0.0,0.0,0.33
1494527362849942226,0.45,0.0,0.0,0.0,0.0,0.33
1494527362952576363,0.45,0.0,0.0,0.0,0.0,0.33
1494527363050414720,0.45,0.0,0.0,0.0,0.0,0.33
1494527363149891660,0.45,0.0,0.0,0.0,0.0,0.33
1494527363251001254,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527363350876079,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527363450282286,0.45,0.0,0.0,0.0,0.0,-0.33
1494527363551452140,0.45,0.0,0.0,0.0,0.0,-0.33
1494527363661572827,0.45,0.0,0.0,0.0,0.0,-0.66
1494527363750789859,0.45,0.0,0.0,0.0,0.0,-0.66
1494527363849791323,0.45,0.0,0.0,0.0,0.0,-0.99
1494527363949939163,0.45,0.0,0.0,0.0,0.0,-0.99
1494527364050490882,0.45,0.0,0.0,0.0,0.0,-1.32
1494527364149958869,0.45,0.0,0.0,0.0,0.0,-1.32
1494527364250259767,0.45,0.0,0.0,0.0,0.0,-1.32
1494527364349945770,0.45,0.0,0.0,0.0,0.0,-1.32
1494527364449778738,0.45,0.0,0.0,0.0,0.0,-1.32
1494527364552443614,0.45,0.0,0.0,0.0,0.0,-1.32
1494527364652516804,0.45,0.0,0.0,0.0,0.0,-1.32
1494527364751551630,0.45,0.0,0.0,0.0,0.0,-1.32
1494527364853470738,0.45,0.0,0.0,0.0,0.0,-1.32
1494527364950752640,0.45,0.0,0.0,0.0,0.0,-1.32
1494527365052115428,0.45,0.0,0.0,0.0,0.0,-1.32
1494527365150498585,0.45,0.0,0.0,0.0,0.0,-1.32
1494527365250689063,0.45,0.0,0.0,0.0,0.0,-0.99
1494527365350621667,0.45,0.0,0.0,0.0,0.0,-0.99
1494527365449780049,0.45,0.0,0.0,0.0,0.0,-0.66
1494527365550879773,0.45,0.0,0.0,0.0,0.0,-0.66
1494527365650767724,0.45,0.0,0.0,0.0,0.0,-0.66
1494527365751273017,0.45,0.0,0.0,0.0,0.0,-0.66
1494527365850170931,0.45,0.0,0.0,0.0,0.0,-0.66
1494527365950457653,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366055086210,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366158151894,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366250881744,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366349725752,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366450185851,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366551861835,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366651303210,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366749940589,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366849988873,0.45,0.0,0.0,0.0,0.0,-0.66
1494527366950135883,0.45,0.0,0.0,0.0,0.0,-0.33
1494527367058176937,0.45,0.0,0.0,0.0,0.0,-0.33
1494527367150040395,0.45,0.0,0.0,0.0,0.0,-0.33
1494527367250066431,0.45,0.0,0.0,0.0,0.0,-0.33
1494527367350312731,0.45,0.0,0.0,0.0,0.0,1.11022302463e-16
1494527367451587522,0.45,0.0,0.0,0.0,0.0,0.33
1494527367550393548,0.45,0.0,0.0,0.0,0.0,0.33
