%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1494527313062213389,0,0,0,0,0
1494527313079296381,0,0,0,0,0
1494527313099724219,0,0,0,0,0
1494527313121079089,0,0,0,0,0
1494527313145003533,0,0,0,0,0
1494527313161736249,0,0,0,0,0
1494527313182452827,0,0,0,0,0
1494527313201128359,0,0,0,0,0
1494527313220375544,0,0,0,0,0
1494527313239839061,0,0,0,0,0
1494527313260279813,0,0,0,0,0
1494527313278199144,0,0,0,0,0
1494527313297873094,0,0,0,0,0
1494527313321008169,0,0,0,0,0
1494527313340599773,0,0,0,0,0
1494527313357600858,0,0,0,0,0
1494527313399030935,0,0,0,0,0
1494527313402556829,0,0,0,0,0
1494527313419178559,0,0,0,0,0
1494527313438368766,0,0,0,0,0
1494527313458687998,0,0,0,0,0
1494527313480358032,0,0,0,0,0
1494527313498858963,0,0,0,0,0
1494527313521296853,0,0,0,0,0
1494527313539653630,0,0,0,0,0
1494527313558550108,0,0,0,0,0
1494527313579118046,0,0,0,0,0
1494527313598316211,0,0,0,0,0
1494527313624106671,0,0,0,0,0
1494527313639140802,0,0,0,0,0
1494527313660987869,0,0,0,0,0
1494527313677982820,0,0,0,0,0
1494527313698948888,0,0,0,0,0
1494527313717953459,0,0,0,0,0
1494527313739056347,0,0,0,0,0
1494527313759348304,0,0,0,0,0
1494527313778526353,0,0,0,0,0
1494527313797756515,0,0,0,0,0
1494527313818716057,0,0,0,0,0
1494527313837736699,0,0,0,0,0
1494527313857967297,0,0,0,0,0
1494527313885820079,0,0,0,0,0
1494527313900659520,0,0,0,0,0
1494527313918246166,0,0,0,0,0
1494527313938077847,0,0,0,0,0
1494527313958720898,0,0,0,0,0
1494527313981491551,0,0,0,0,0
1494527313999991496,0,0,0,0,0
1494527314020874827,0,0,0,0,0
1494527314039616881,0,0,0,0,0
1494527314062432524,0,0,0,0,0
1494527314079821054,0,0,0,0,0
1494527314104238140,0,0,0,0,0
1494527314122046040,0,0,0,0,0
1494527314141601004,0,0,0,0,0
1494527314163167595,0,0,0,0,0
1494527314178480356,0,0,0,0,0
1494527314198663565,0,0,0,0,0
1494527314428110312,0,0,0,0,0
1494527314428145227,0,0,0,0,0
1494527314428160571,0,0,0,0,0
1494527314428191625,0,0,0,0,0
1494527314428248305,0,0,0,0,0
1494527314428312579,0,0,0,0,0
1494527314428331160,0,0,0,0,0
1494527314428347906,0,0,0,0,0
1494527314428384689,0,0,0,0,0
1494527314428475126,0,0,0,0,0
1494527314428517137,0,0,0,0,0
1494527314442275111,0,0,0,0,0
1494527314459250639,0,0,0,0,0
1494527314481275614,0,0,0,0,0
1494527314501699879,0,0,0,0,0
1494527314521169929,0,0,0,0,0
1494527314546932064,0,0,0,0,0
1494527314561941748,0,0,0,0,0
1494527314590617088,0,0,0,0,0
1494527314603950671,0,0,0,0,0
1494527314619739400,0,0,0,0,0
1494527314639405732,0,0,0,0,0
1494527314660066334,0,0,0,0,0
1494527314681420253,0,0,0,0,0
1494527314699213044,0,0,0,0,0
1494527314724561461,0,0,0,0,0
1494527314740031428,0,0,0,0,0
1494527314760381064,0,0,0,0,0
1494527314779965242,0,0,0,0,0
1494527314800415837,0,0,0,0,0
1494527314821196619,0,0,0,0,0
1494527314843280362,0,0,0,0,0
1494527314861670594,0,0,0,0,0
1494527314880997420,0,0,0,0,0
1494527314899501252,0,0,0,0,0
1494527314920400078,0,0,0,0,0
1494527314939353589,0,0,0,0,0
1494527314968967989,0,0,0,0,0
1494527314981520107,0,0,0,0,0
1494527315000447081,0,0,0,0,0
1494527315021363330,0,0,0,0,0
1494527315039740293,0,0,0,0,0
1494527315064516226,0,0,0,0,0
1494527315081105660,0,0,0,0,0
1494527315100874064,0,0,0,0,0
1494527315120949623,0,0,0,0,0
1494527315139441397,0,0,0,0,0
1494527315160433690,0,0,0,0,0
1494527315183613782,0,0,0,0,0
1494527315204917714,0,0,0,0,0
1494527315229094554,0,0,0,0,0
1494527315240501036,0,0,0,0,0
1494527315265120429,0,0,0,0,0
1494527315281315582,0,0,0,0,0
1494527315299135042,0,0,0,0,0
1494527315319199612,0,0,0,0,0
1494527315340934415,0,0,0,0,0
1494527315364061575,0,0,0,0,0
1494527315385050539,0,0,0,0,0
1494527315401394970,0,0,0,0,0
1494527315421850921,0,0,0,0,0
1494527315440526205,0,0,0,0,0
1494527315467042350,0,0,0,0,0
1494527315480978129,0,0,0,0,0
1494527315515559296,0,0,0,0,0
1494527315522727224,0,0,0,0,0
1494527315542076744,0,0,0,0,0
1494527315561943411,0,0,0,0,0
1494527315581691810,0,0,0,0,0
1494527315603148811,0,0,0,0,0
1494527315621237695,0,0,0,0,0
1494527315641166703,0,0,0,0,0
1494527315660868440,0,0,0,0,0
1494527315681494753,0,0,0,0,0
1494527315711676653,0,0,0,0,0
1494527315721077816,0,0,0,0,0
1494527315743856574,0,0,0,0,0
1494527315761711077,0,0,0,0,0
1494527315781618918,0,0,0,0,0
1494527315801935009,0,0,0,0,0
1494527315822071935,0,0,0,0,0
1494527315841144286,0,0,0,0,0
1494527315860485097,0,0,0,0,0
1494527315880474940,0,0,0,0,0
1494527315901239863,0,0,0,0,0
1494527315923879399,0,0,0,0,0
1494527315941931694,0,0,0,0,0
1494527315962847806,0,0,0,0,0
1494527315983596146,0,0,0,0,0
1494527316004067987,0,0,0,0,0
1494527316024997557,0,0,0,0,0
1494527316044364945,0,0,0,0,0
1494527316065328352,0,0,0,0,0
1494527316083646755,0,0,0,0,0
1494527316105029041,0,0,0,0,0
1494527316122054793,0,0,0,0,0
1494527316144361275,0,0,0,0,0
1494527316169443336,0,0,0,0,0
1494527316186673315,0,0,0,0,0
1494527316202562073,0,0,0,0,0
1494527316221403052,0,0,0,0,0
1494527316241374631,0,0,0,0,0
1494527316260723775,0,0,0,0,0
1494527316315418782,0,0,0,0,0
1494527316335632411,0,0,0,0,0
1494527316345498917,0,0,0,0,0
1494527316347909892,0,0,0,0,0
1494527316361098948,0,0,0,0,0
1494527316415095209,0,0,0,0,0
1494527316430362595,0,0,0,0,0
1494527316430379261,0,0,0,0,0
1494527316441288749,0,0,0,0,0
1494527316460678913,0,0,0,0,0
1494527316481925319,0,0,0,0,0
1494527316521067087,0,0,0,0,0
1494527316525297479,0,0,0,0,0
1494527316546119289,0,0,0,0,0
1494527316564948661,0,0,0,0,0
1494527316604544930,0,0,0,0,0
1494527316633884918,0,0,0,0,0
1494527316633892209,0,0,0,0,0
1494527316643066418,0,0,0,0,0
1494527316663144488,0,0,0,0,0
1494527316681958121,0,0,0,0,0
1494527316704411097,0,0,0,0,0
1494527316729707651,0,0,0,0,0
1494527316753894785,0,0,0,0,0
1494527316764975443,0,0,0,0,0
1494527316782057703,0,0,0,0,0
1494527316805988331,0,0,0,0,0
1494527316823303742,0,0,0,0,0
1494527316843743788,0,0,0,0,0
1494527316862980349,0,0,0,0,0
1494527316884867342,0,0,0,0,0
1494527316905629318,0,0,0,0,0
1494527316925064758,0,0,0,0,0
1494527316943038112,0,0,0,0,0
1494527316965410510,0,0,0,0,0
1494527316983425969,0,0,0,0,0
1494527317002887342,0,0,0,0,0
1494527317036338828,0,0,0,0,0
1494527317046480568,0,0,0,0,0
1494527317063127531,0,0,0,0,0
1494527317083415539,0,0,0,0,0
1494527317104308572,0,0,0,0,0
1494527317129126506,0,0,0,0,0
1494527317153458151,0,0,0,0,0
1494527317174727417,0,0,0,0,0
1494527317181915374,0,0,0,0,0
1494527317206555493,0,0,0,0,0
1494527317223070701,0,0,0,0,0
1494527317243425110,0,0,0,0,0
1494527317266089278,0,0,0,0,0
1494527317284326316,0,0,0,0,0
1494527317303118370,0,0,0,0,0
1494527317323096805,0,0,0,0,0
1494527317346396076,0,0,0,0,0
1494527317364375368,0,0,0,0,0
1494527317384610947,0,0,0,0,0
1494527317404272545,0,0,0,0,0
1494527317425460837,0,0,0,0,0
1494527317448090670,0,0,0,0,0
1494527317464376926,0,0,0,0,0
1494527317482856176,0,0,0,0,0
1494527317503296019,0,0,0,0,0
1494527317523299872,0,0,0,0,0
1494527317543699859,0,0,0,0,0
1494527317563209410,0,0,0,0,0
1494527317583684513,0,0,0,0,0
1494527317603609187,0,0,0,0,0
1494527317624036144,0,0,0,0,0
1494527317644176752,0,0,0,0,0
1494527317666903731,0,0,0,0,0
1494527317684748383,0,0,0,0,0
1494527317705968292,0,0,0,0,0
1494527317723587653,0,0,0,0,0
1494527317743851115,0,0,0,0,0
1494527317764323757,0,0,0,0,0
1494527317785599188,0,0,0,0,0
1494527317805196508,0,0,0,0,0
1494527317825096783,0,0,0,0,0
1494527317845857658,0,0,0,0,0
1494527317864005594,0,0,0,0,0
1494527317886851620,0,0,0,0,0
1494527317904796576,0,0,0,0,0
1494527317926303309,0,0,0,0,0
1494527317943710576,0,0,0,0,0
1494527317964015803,0,0,0,0,0
1494527317985953879,0,0,0,0,0
1494527318005670729,0,0,0,0,0
1494527318027646867,0,0,0,0,0
1494527318044648392,0,0,0,0,0
1494527318064347926,0,0,0,0,0
1494527318084675151,0,0,0,0,0
1494527318107795397,0,0,0,0,0
1494527318129515553,0,0,0,0,0
1494527318146153490,0,0,0,0,0
1494527318168861772,0,0,0,0,0
1494527318183927648,0,0,0,0,0
1494527318204393636,0,0,0,0,0
1494527318230584399,0,0,0,0,0
1494527318246996122,0,0,0,0,0
1494527318265716831,0,0,0,0,0
1494527318286158023,0,0,0,0,0
1494527318305931696,0,0,0,0,0
1494527318325011943,0,0,0,0,0
1494527318344936809,0,0,0,0,0
1494527318364153378,0,0,0,0,0
1494527318387493053,0,0,0,0,0
1494527318406180787,0,0,0,0,0
1494527318427975320,0,0,0,0,0
1494527318446714278,0,0,0,0,0
1494527318465235621,0,0,0,0,0
1494527318484870484,0,0,0,0,0
1494527318503470520,0,0,0,0,0
1494527318523245317,0,0,0,0,0
1494527318549844453,0,0,0,0,0
1494527318566472586,0,0,0,0,0
1494527318584745362,0,0,0,0,0
1494527318604652624,0,0,0,0,0
1494527318627209930,0,0,0,0,0
1494527318646491138,0,0,0,0,0
1494527318666786927,0,0,0,0,0
1494527318695078560,0,0,0,0,0
1494527318708247895,0,0,0,0,0
1494527318724948343,0,0,0,0,0
1494527318747323113,0,0,0,0,0
1494527318767863749,0,0,0,0,0
1494527319002449575,0,0,0,0,0
1494527319002472680,0,0,0,0,0
1494527319002484106,0,0,0,0,0
1494527319002490932,0,0,0,0,0
1494527319002498148,0,0,0,0,0
1494527319002506386,0,0,0,0,0
1494527319002512378,0,0,0,0,0
1494527319002569445,0,0,0,0,0
1494527319002620272,0,0,0,0,0
1494527319002641138,0,0,0,0,0
1494527319002715177,0,0,0,0,0
1494527319006607841,0,0,0,0,0
1494527319029711113,0,0,0,0,0
1494527319051325513,0,0,0,0,0
1494527319064920556,0,0,0,0,0
1494527319101287117,0,0,0,0,0
1494527319113110383,0,0,0,0,0
1494527319124776523,0,0,0,0,0
1494527319152604007,0,0,0,0,0
1494527319171371404,0,0,0,0,0
1494527319187340700,0,0,0,0,0
1494527319206401185,0,0,0,0,0
1494527319225858454,0,0,0,0,0
1494527319245756960,0,0,0,0,0
1494527319266947972,0,0,0,0,0
1494527319287739816,0,0,0,0,0
1494527319306076703,0,0,0,0,0
1494527319326476426,0,0,0,0,0
1494527319349054503,0,0,0,0,0
1494527319367438788,0,0,0,0,0
1494527319389881656,0,0,0,0,0
1494527319406566927,0,0,0,0,0
1494527319427658953,0,0,0,0,0
1494527319445598016,0,0,0,0,0
1494527319469028364,0,0,0,0,0
1494527319496468991,0,0,0,0,0
1494527319508576877,0,0,0,0,0
1494527319527579493,0,0,0,0,0
1494527319545488216,0,0,0,0,0
1494527319566783839,0,0,0,0,0
1494527319615137927,0,0,0,0,0
1494527319622214689,0,0,0,0,0
1494527319630046638,0,0,0,0,0
1494527319646949341,0,0,0,0,0
1494527319666674180,0,0,0,0,0
1494527319689752260,0,0,0,0,0
1494527319705983403,0,0,0,0,0
1494527319726747160,0,0,0,0,0
1494527319746755662,0,0,0,0,0
1494527319770627962,0,0,0,0,0
1494527319786969471,0,0,0,0,0
1494527319808995354,0,0,0,0,0
1494527319828296707,0,0,0,0,0
1494527319847060357,0,0,0,0,0
1494527319871050355,0,0,0,0,0
1494527319887310410,0,0,0,0,0
1494527319909066525,0,0,0,0,0
1494527319928332609,0,0,0,0,0
1494527319951002113,0,0,0,0,0
1494527319971275969,0,0,0,0,0
1494527319987215414,0,0,0,0,0
1494527320006334883,0,0,0,0,0
1494527320028119681,0,0,0,0,0
1494527320047073540,0,0,0,0,0
1494527320247499124,0,0,0,0,0
1494527320247692456,0,0,0,0,0
1494527320247708264,0,0,0,0,0
1494527320247723630,0,0,0,0,0
1494527320247741541,0,0,0,0,0
1494527320247756472,0,0,0,0,0
1494527320247786935,0,0,0,0,0
1494527320247810574,0,0,0,0,0
1494527320247827653,0,0,0,0,0
1494527320251237633,0,0,0,0,0
1494527320266965524,0,0,0,0,0
1494527320289321203,0,0,0,0,0
1494527320306810288,0,0,0,0,0
1494527320327687323,0,0,0,0,0
1494527320347455156,0,0,0,0,0
1494527320369831717,0,0,0,0,0
1494527320386868504,0,0,0,0,0
1494527320406511133,0,0,0,0,0
1494527320426200575,0,0,0,0,0
1494527320446691295,0,0,0,0,0
1494527320470752450,0,0,0,0,0
1494527320490797675,0,0,0,0,0
1494527320509626790,0,0,0,0,0
1494527320528065343,0,0,0,0,0
1494527320549070432,0,0,0,0,0
1494527320568699381,0,0,0,0,0
1494527320590765958,0,0,0,0,0
1494527320610802881,0,0,0,0,0
1494527320627071567,0,0,0,0,0
1494527320648898385,0,0,0,0,0
1494527320669927771,0,0,0,0,0
1494527320692478672,0,0,0,0,0
1494527320706778436,0,0,0,0,0
1494527320729939872,0,0,0,0,0
1494527320749454829,0,0,0,0,0
1494527320771021716,0,0,0,0,0
1494527320792308132,0,0,0,0,0
1494527320816584770,0,0,0,0,0
1494527320835263295,0,0,0,0,0
1494527320849186452,0,0,0,0,0
1494527320867257902,0,0,0,0,0
1494527320893848708,0,0,0,0,0
1494527320908870693,0,0,0,0,0
1494527320934619828,0,0,0,0,0
1494527320947091981,0,0,0,0,0
1494527320967862660,0,0,0,0,0
1494527320987565898,0,0,0,0,0
1494527321007773886,0,0,0,0,0
1494527321027838006,0,0,0,0,0
1494527321049962422,0,0,0,0,0
1494527321068311125,0,0,0,0,0
1494527321088877043,0,0,0,0,0
1494527321108483446,0,0,0,0,0
1494527321132805153,0,0,0,0,0
1494527321151068166,0,0,0,0,0
1494527321170670933,0,0,0,0,0
1494527321190436564,0,0,0,0,0
1494527321209463523,0,0,0,0,0
1494527321230391412,0,0,0,0,0
1494527321248290667,0,0,0,0,0
1494527321273915939,0,0,0,0,0
1494527321288606683,0,0,0,0,0
1494527321308205137,0,0,0,0,0
1494527321329174815,0,0,0,0,0
1494527321349574863,0,0,0,0,0
1494527321368321137,0,0,0,0,0
1494527321388563627,0,0,0,0,0
1494527321409804844,0,0,0,0,0
1494527321431385224,0,0,0,0,0
1494527321448986234,0,0,0,0,0
1494527321471478641,0,0,0,0,0
1494527321488637879,0,0,0,0,0
1494527321509349713,0,0,0,0,0
1494527321528347477,0,0,0,0,0
1494527321548033640,0,0,0,0,0
1494527321568636935,0,0,0,0,0
1494527321587949537,0,0,0,0,0
1494527321610919470,0,0,0,0,0
1494527321630514949,0,0,0,0,0
1494527321648879443,0,0,0,0,0
1494527321669135031,0,0,0,0,0
1494527321689578754,0,0,0,0,0
1494527321714865231,0,0,0,0,0
1494527321728366833,0,0,0,0,0
1494527321749147999,0,0,0,0,0
1494527321771321742,0,0,0,0,0
1494527321789239127,0,0,0,0,0
1494527321815402198,0,0,0,0,0
1494527321829657197,0,0,0,0,0
1494527321853734246,0,0,0,0,0
1494527321869869751,0,0,0,0,0
1494527321890291810,0,0,0,0,0
1494527321918709287,0,0,0,0,0
1494527321929427763,0,0,0,0,0
1494527321948680448,0,0,0,0,0
1494527321969549864,0,0,0,0,0
1494527321990068361,0,0,0,0,0
1494527322013191022,0,0,0,0,0
1494527322028620321,0,0,0,0,0
1494527322051920996,0,0,0,0,0
1494527322068570371,0,0,0,0,0
1494527322090392531,0,0,0,0,0
1494527322116003369,0,0,0,0,0
1494527322130463884,0,0,0,0,0
1494527322162880458,0,0,0,0,0
1494527322170845818,0,0,0,0,0
1494527322193212303,0,0,0,0,0
1494527322212298807,0,0,0,0,0
1494527322233386790,0,0,0,0,0
1494527322250774089,0,0,0,0,0
1494527322269293493,0,0,0,0,0
1494527322297090623,0,0,0,0,0
1494527322337119305,0,0,0,0,0
1494527322363637930,0,0,0,0,0
1494527322363645549,0,0,0,0,0
1494527322370163787,0,0,0,0,0
1494527322390227733,0,0,0,0,0
1494527322410338988,0,0,0,0,0
1494527322430772757,0,0,0,0,0
1494527322456101528,0,0,0,0,0
1494527322469727954,0,0,0,0,0
1494527322490487306,0,0,0,0,0
1494527322510796244,0,0,0,0,0
1494527322532246901,0,0,0,0,0
1494527322562983190,0,0,0,0,0
1494527322574553764,0,0,0,0,0
1494527322592200743,0,0,0,0,0
1494527322611998985,0,0,0,0,0
1494527322633790603,0,0,0,0,0
1494527322658424963,0,0,0,0,0
1494527322677327370,0,0,0,0,0
1494527322697875840,0,0,0,0,0
1494527322713294335,0,0,0,0,0
1494527322738029938,0,0,0,0,0
1494527322753566637,0,0,0,0,0
1494527322774528937,0,0,0,0,0
1494527322790910693,0,0,0,0,0
1494527322812216246,0,0,0,0,0
1494527322829699997,0,0,0,0,0
1494527322849928756,0,0,0,0,0
1494527322886735147,0,0,0,0,0
1494527322893147678,0,0,0,0,0
1494527322911695935,0,0,0,0,0
1494527322931067509,0,0,0,0,0
1494527322950483999,0,0,0,0,0
1494527322970213094,0,0,0,0,0
1494527323002450706,0,0,0,0,0
1494527323016055431,0,0,0,0,0
1494527323036736220,0,0,0,0,0
1494527323056475763,0,0,0,0,0
1494527323074393750,0,0,0,0,0
1494527323089446460,0,0,0,0,0
1494527323110935429,0,0,0,0,0
1494527323130088279,0,0,0,0,0
1494527323161385998,0,0,0,0,0
1494527323171140737,0,0,0,0,0
1494527323191461711,0,0,0,0,0
1494527323216433163,0,0,0,0,0
1494527323232863870,0,0,0,0,0
1494527323251950966,0,0,0,0,0
1494527323275200648,0,0,0,0,0
1494527323291851753,0,0,0,0,0
1494527323311786401,0,0,0,0,0
1494527323331135977,0,0,0,0,0
1494527323351436213,0,0,0,0,0
1494527323370741012,0,0,0,0,0
1494527323391992473,0,0,0,0,0
1494527323410415530,0,0,0,0,0
1494527323430177691,0,0,0,0,0
1494527323455648212,0,0,0,0,0
1494527323477685187,0,0,0,0,0
1494527323495483456,0,0,0,0,0
1494527323521687409,0,0,0,0,0
1494527323536248971,0,0,0,0,0
1494527323559388122,0,0,0,0,0
1494527323576014321,0,0,0,0,0
1494527323590888122,0,0,0,0,0
1494527323610892240,0,0,0,0,0
1494527323630833572,0,0,0,0,0
1494527323650898145,0,0,0,0,0
1494527323696397768,0,0,0,0,0
1494527323709449784,0,0,0,0,0
1494527323716576123,0,0,0,0,0
1494527323734242078,0,0,0,0,0
1494527323754307020,0,0,0,0,0
1494527323775453934,0,0,0,0,0
1494527323792803175,0,0,0,0,0
1494527323816420877,0,0,0,0,0
1494527323832302573,0,0,0,0,0
1494527323850948686,0,0,0,0,0
1494527323870751290,0,0,0,0,0
1494527323893836991,0,0,0,0,0
1494527323914942831,0,0,0,0,0
1494527323931167720,0,0,0,0,0
1494527323951056550,0,0,0,0,0
1494527323971703214,0,0,0,0,0
1494527323991502848,0,0,0,0,0
1494527324010913427,0,0,0,0,0
1494527324034002113,0,0,0,0,0
1494527324055558882,0,0,0,0,0
1494527324071428182,0,0,0,0,0
1494527324093523348,0,0,0,0,0
1494527324111673003,0,0,0,0,0
1494527324131661269,0,0,0,0,0
1494527324153662544,0,0,0,0,0
1494527324176630978,0,0,0,0,0
1494527324196779592,0,0,0,0,0
1494527324213541803,0,0,0,0,0
1494527324234450349,0,0,0,0,0
1494527324258404953,0,0,0,0,0
1494527324273697955,0,0,0,0,0
1494527324299790673,0,0,0,0,0
1494527324313099448,0,0,0,0,0
1494527324334955629,0,0,0,0,0
1494527324353308236,0,0,0,0,0
1494527324378878430,0,0,0,0,0
1494527324393504333,0,0,0,0,0
1494527324411842044,0,0,0,0,0
1494527324432410076,0,0,0,0,0
1494527324452564911,0,0,0,0,0
1494527324471978153,0,0,0,0,0
1494527324492394992,0,0,0,0,0
1494527324514757208,0,0,0,0,0
1494527324532638717,0,0,0,0,0
1494527324552815457,0,0,0,0,0
1494527324573025785,0,0,0,0,0
1494527324592159468,0,0,0,0,0
1494527324826108142,0,0,0,0,0
1494527324826134870,0,0,0,0,0
1494527324826146932,0,0,0,0,0
1494527324826163124,0,0,0,0,0
1494527324826174000,0,0,0,0,0
1494527324826290085,0,0,0,0,0
1494527324826306316,0,0,0,0,0
1494527324826383337,0,0,0,0,0
1494527324826398919,0,0,0,0,0
1494527324826429876,0,0,0,0,0
1494527324826441593,0,0,0,0,0
1494527324836172156,0,0,0,0,0
1494527324858650669,0,0,0,0,0
1494527324876126254,0,0,0,0,0
1494527324896789683,0,0,0,0,0
1494527324916828779,0,0,0,0,0
1494527324939189537,0,0,0,0,0
1494527324956076966,0,0,0,0,0
1494527324976817517,0,0,0,0,0
1494527324995882433,0,0,0,0,0
1494527325016968751,0,0,0,0,0
1494527325033938410,0,0,0,0,0
1494527325053932954,0,0,0,0,0
1494527325076667174,0,0,0,0,0
1494527325093007916,0,0,0,0,0
1494527325112947952,0,0,0,0,0
1494527325133434616,0,0,0,0,0
1494527325152742622,0,0,0,0,0
1494527325173240936,0,0,0,0,0
1494527325196442424,0,0,0,0,0
1494527325214380686,0,0,0,0,0
1494527325233384292,0,0,0,0,0
1494527325253784918,0,0,0,0,0
1494527325273428994,0,0,0,0,0
1494527325298910607,0,0,0,0,0
1494527325312909019,0,0,0,0,0
1494527325335900951,0,0,0,0,0
1494527325354023438,0,0,0,0,0
1494527325373488259,0,0,0,0,0
1494527325393212979,0,0,0,0,0
1494527325415644819,0,0,0,0,0
1494527325445919826,0,0,0,0,0
1494527325457003027,0,0,0,0,0
1494527325473233445,0,0,0,0,0
1494527325494709736,0,0,0,0,0
1494527325513453782,0,0,0,0,0
1494527325547026539,0,0,0,0,0
1494527325557214289,0,0,0,0,0
1494527325574806276,0,0,0,0,0
1494527325593299108,0,0,0,0,0
1494527325614186268,0,0,0,0,0
1494527325634441480,0,0,0,0,0
1494527325655018985,0,0,0,0,0
1494527325857300307,0,0,0,0,0
1494527325857323055,0,0,0,0,0
1494527325857333643,0,0,0,0,0
1494527325857340553,0,0,0,0,0
1494527325857347218,0,0,0,0,0
1494527325857352063,0,0,0,0,0
1494527325857357634,0,0,0,0,0
1494527325857362981,0,0,0,0,0
1494527325857487753,0,0,0,0,0
1494527325857564659,0,0,0,0,0
1494527325873956718,0,0,0,0,0
1494527325894277525,0,0,0,0,0
1494527325913800742,0,0,0,0,0
1494527325936024032,0,0,0,0,0
1494527325954600761,0,0,0,0,0
1494527325977377609,0,0,0,0,0
1494527325997070649,0,0,0,0,0
1494527326019288829,0,0,0,0,0
1494527326038516349,0,0,0,0,0
1494527326064777265,0,0,0,0,0
1494527326073667150,0,50,0,50,0
1494527326097312723,0,50,0,50,0
1494527326132034532,0,50,0,50,0
1494527326145563002,0,50,0,50,0
1494527326156714806,0,50,0,50,0
1494527326175159382,0,50,0,50,0
1494527326194914050,0,50,0,50,0
1494527326222481028,0,50,0,50,0
1494527326233799546,0,50,0,50,0
1494527326254721995,0,50,0,50,0
1494527326276245800,0,50,0,50,0
1494527326295147678,0,50,0,50,0
1494527326325345245,0,50,0,50,0
1494527326336330067,0,50,0,50,0
1494527326356615627,0,50,0,50,0
1494527326378441833,0,100,0,100,0
1494527326398038628,0,100,0,100,0
1494527326417206667,0,100,0,100,0
1494527326454092923,0,100,0,100,0
1494527326472580327,0,100,0,100,0
1494527326487765201,0,100,0,100,0
1494527326495813892,0,100,0,100,0
1494527326515804900,0,100,0,100,0
1494527326544182443,0,100,0,100,0
1494527326556870511,0,100,0,100,0
1494527326576143292,0,100,0,100,0
1494527326596297452,0,100,0,100,0
1494527326614742238,0,100,0,100,0
1494527326635740163,0,100,0,100,0
1494527326655820295,0,100,0,100,0
1494527326760154628,0,100,0,100,0
1494527326760161153,0,100,0,100,0
1494527326760168292,0,100,0,100,0
1494527326760173265,0,100,0,100,0
1494527326760210298,0,100,0,100,0
1494527326873073610,0,100,0,100,0
1494527326873157043,0,100,0,100,0
1494527326873164874,0,100,0,100,0
1494527326873171833,0,100,0,100,0
1494527326873177924,0,100,0,100,0
1494527326877551610,0,150,0,150,0
1494527326894984598,0,150,0,150,0
1494527326916316609,0,150,0,150,0
1494527326937527406,0,150,0,150,0
1494527326959225998,0,150,0,150,0
1494527326974811514,0,200,0,200,0
1494527326995035304,0,200,0,200,0
1494527327014158925,0,200,0,200,0
1494527327039484903,0,200,0,200,0
1494527327056040440,0,200,0,200,0
1494527327077488639,0,200,0,200,0
1494527327098756369,0,200,0,200,0
1494527327129029137,0,200,0,200,0
1494527327142762338,0,200,0,200,0
1494527327157813277,0,200,0,200,0
1494527327179046734,0,200,0,200,0
1494527327198278651,0,200,0,200,0
1494527327221034957,0,200,0,200,0
1494527327242657077,0,200,0,200,0
1494527327255674136,0,200,0,200,0
1494527327275427083,0,200,0,200,0
1494527327295583939,0,200,0,200,0
1494527327315512513,0,200,0,200,0
1494527327353199663,0,200,0,200,0
